EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105113 105118 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
105118,19840112,    0,    0
105118,19840113,    0,    0
105118,19840114,    0,    0
105118,19840115,    2,    0
105118,19840116,   17,    0
105118,19840117,    0,    0
105118,19840118,   74,    0
105118,19840119,    0,    0
105118,19840120,    0,    0
105118,19840121,    0,    0
105118,19840122,    0,    0
105118,19840123,    0,    0
105118,19840124,    0,    0
105118,19840125,   50,    0
105118,19840126,    0,    0
105118,19840127,    0,    0
105118,19840128,   33,    0
105118,19840129,   57,    0
105118,19840130,   41,    0
105118,19840131,    1,    0
105118,19840201,    2,    0
105118,19840202,    1,    0
105118,19840203,    9,    0
105118,19840204,    1,    0
105118,19840205,   25,    0
105118,19840206,    0,    0
105118,19840207,    0,    0
105118,19840208,    8,    0
105118,19840209,   20,    0
105118,19840210,   91,    0
105118,19840211,    1,    0
105118,19840212,    0,    0
105118,19840213,   52,    0
105118,19840214,   20,    0
105118,19840215,   57,    0
105118,19840216,   65,    0
105118,19840217,   22,    0
105118,19840218,    1,    0
105118,19840219,   35,    0
105118,19840220,   13,    0
105118,19840221,    1,    0
105118,19840222,   31,    0
105118,19840223,   66,    0
105118,19840224,    0,    0
105118,19840225,    0,    0
105118,19840226,    0,    0
105118,19840227,   16,    0
105118,19840228,    0,    0
105118,19840229,    0,    0
105118,19840301,    0,    0
105118,19840302,    0,    0
105118,19840303,    0,    0
105118,19840304,   62,    0
105118,19840305,   97,    0
105118,19840306,   90,    0
105118,19840307,   84,    0
105118,19840308,   78,    0
105118,19840309,   78,    0
105118,19840310,   62,    0
105118,19840311,   80,    0
105118,19840312,   93,    0
105118,19840313,   80,    0
105118,19840314,   96,    0
105118,19840315,   58,    0
105118,19840316,   65,    0
105118,19840317,   92,    0
105118,19840318,   35,    0
105118,19840319,   72,    0
105118,19840320,   54,    0
105118,19840321,    2,    0
105118,19840322,    0,    0
105118,19840323,   79,    0
105118,19840324,    3,    0
105118,19840325,   53,    0
105118,19840326,   15,    0
105118,19840327,   55,    0
105118,19840328,    9,    0
105118,19840329,   10,    0
105118,19840330,   46,    0
105118,19840331,   21,    0
105118,19840401,    0,    0
105118,19840402,    4,    0
105118,19840403,   42,    0
105118,19840404,   21,    0
105118,19840405,    0,    0
105118,19840406,    4,    0
105118,19840407,   33,    0
105118,19840408,    2,    0
105118,19840409,   79,    0
105118,19840410,   30,    0
105118,19840411,   29,    0
105118,19840412,   53,    0
105118,19840413,   89,    0
105118,19840414,  115,    0
105118,19840415,   90,    0
105118,19840416,    0,    0
105118,19840417,  101,    0
105118,19840418,  101,    0
105118,19840419,  104,    0
105118,19840420,  119,    0
105118,19840421,  118,    0
105118,19840422,  108,    0
105118,19840423,  118,    0
105118,19840424,  124,    0
105118,19840425,   96,    0
105118,19840426,  109,    0
105118,19840427,  127,    0
105118,19840428,  129,    0
105118,19840429,  130,    0
105118,19840430,  113,    0
105118,19840501,   53,    0
105118,19840502,    5,    0
105118,19840503,    0,    0
105118,19840504,    1,    0
105118,19840505,   31,    0
105118,19840506,   40,    0
105118,19840507,   21,    0
105118,19840508,   52,    0
105118,19840509,  106,    0
105118,19840510,  123,    0
105118,19840511,    0,    0
105118,19840512,    0,    0
105118,19840513,    0,    0
105118,19840514,   46,    0
105118,19840515,   47,    0
105118,19840516,   18,    0
105118,19840517,   37,    0
105118,19840518,    9,    0
105118,19840519,   40,    0
105118,19840520,    0,    0
105118,19840521,    3,    0
105118,19840522,   32,    0
105118,19840523,    1,    0
105118,19840524,   87,    0
105118,19840525,    7,    0
105118,19840526,   12,    0
105118,19840527,   21,    0
105118,19840528,   33,    0
105118,19840529,   19,    0
105118,19840530,    0,    0
105118,19840531,   60,    0
105118,19840601,   44,    0
105118,19840602,   25,    0
105118,19840603,    0,    0
105118,19840604,   48,    0
105118,19840605,    0,    0
105118,19840606,   18,    0
105118,19840607,   55,    0
105118,19840608,    0,    0
105118,19840609,  126,    0
105118,19840610,  127,    0
105118,19840611,  125,    0
105118,19840612,  114,    0
105118,19840613,  130,    0
105118,19840614,   93,    0
105118,19840615,  115,    0
105118,19840616,  129,    0
105118,19840617,  100,    0
105118,19840618,  100,    0
105118,19840619,  111,    0
105118,19840620,   29,    0
105118,19840621,    4,    0
105118,19840622,   37,    0
105118,19840623,   22,    0
105118,19840624,   43,    0
105118,19840625,  143,    0
105118,19840626,  140,    0
105118,19840627,  136,    0
105118,19840628,   19,    0
105118,19840629,   77,    0
105118,19840630,  143,    0
105118,19840701,   82,    0
105118,19840702,   30,    0
105118,19840703,   89,    0
105118,19840704,  144,    0
105118,19840705,  123,    0
105118,19840706,  138,    0
105118,19840707,  141,    0
105118,19840708,  119,    0
105118,19840709,  129,    0
105118,19840710,  129,    0
105118,19840711,    7,    0
105118,19840712,   69,    0
105118,19840713,  103,    0
105118,19840714,  134,    0
105118,19840715,   20,    0
105118,19840716,  115,    0
105118,19840717,  119,    0
105118,19840718,  134,    0
105118,19840719,  125,    0
105118,19840720,  127,    0
105118,19840721,   75,    0
105118,19840722,  117,    0
105118,19840723,  109,    0
105118,19840724,   69,    0
105118,19840725,   53,    0
105118,19840726,   21,    0
105118,19840727,  101,    0
105118,19840728,    0,    0
105118,19840729,  137,    0
105118,19840730,  126,    0
105118,19840731,   48,    0
105118,19840801,   56,    0
105118,19840802,  136,    0
105118,19840803,  127,    0
105118,19840804,   20,    0
105118,19840805,   35,    0
105118,19840806,  104,    0
105118,19840807,  100,    0
105118,19840808,   30,    0
105118,19840809,   21,    0
105118,19840810,    0,    0
105118,19840811,    0,    0
105118,19840812,   65,    0
105118,19840813,   34,    0
105118,19840814,   20,    0
105118,19840815,   86,    0
105118,19840816,   84,    0
105118,19840817,  105,    0
105118,19840818,  116,    0
105118,19840819,  109,    0
105118,19840820,  108,    0
105118,19840821,  115,    0
105118,19840822,   53,    0
105118,19840823,   10,    0
105118,19840824,   64,    0
105118,19840825,   19,    0
105118,19840826,    2,    0
105118,19840827,   45,    0
105118,19840828,   60,    0
105118,19840829,  101,    0
105118,19840830,   78,    0
105118,19840831,  120,    0
105118,19840901,  120,    0
105118,19840902,  114,    0
105118,19840903,   57,    0
105118,19840904,   51,    0
105118,19840905,   15,    0
105118,19840906,   22,    0
105118,19840907,   40,    0
105118,19840908,   56,    0
105118,19840909,    1,    0
105118,19840910,   30,    0
105118,19840911,  102,    0
105118,19840912,  118,    0
105118,19840913,  114,    0
105118,19840914,   48,    0
105118,19840915,   16,    0
105118,19840916,    0,    0
105118,19840917,   14,    0
105118,19840918,    0,    0
105118,19840919,   10,    0
105118,19840920,   95,    0
105118,19840921,   38,    0
105118,19840922,   32,    0
105118,19840923,   17,    0
105118,19840924,   12,    0
105118,19840925,   16,    0
105118,19840926,    6,    0
105118,19840927,   92,    0
105118,19840928,   76,    0
105118,19840929,   36,    0
105118,19840930,   73,    0
105118,19841001,   18,    0
105118,19841002,   43,    0
105118,19841003,    2,    0
105118,19841004,    0,    0
105118,19841005,   24,    0
105118,19841006,    0,    0
105118,19841007,   32,    0
105118,19841008,   65,    0
105118,19841009,   78,    0
105118,19841010,   70,    0
105118,19841011,    9,    0
105118,19841012,   42,    0
105118,19841013,   46,    0
105118,19841014,   44,    0
105118,19841015,   44,    0
105118,19841016,   40,    0
105118,19841017,   82,    0
105118,19841018,   85,    0
105118,19841019,   49,    0
105118,19841020,   71,    0
105118,19841021,    0,    0
105118,19841022,   59,    0
105118,19841023,   21,    0
105118,19841024,   49,    0
105118,19841025,    9,    0
105118,19841026,    5,    0
105118,19841027,    0,    0
105118,19841028,   56,    0
105118,19841029,   45,    0
105118,19841030,   24,    0
105118,19841031,   27,    0
105118,19841101,   20,    0
105118,19841102,   20,    0
105118,19841103,    0,    0
105118,19841104,   54,    0
105118,19841105,    0,    0
105118,19841106,    1,    0
105118,19841107,   10,    0
105118,19841108,    0,    0
105118,19841109,    0,    0
105118,19841110,    0,    0
105118,19841111,   65,    0
105118,19841112,    0,    0
105118,19841113,    0,    0
105118,19841114,    0,    0
105118,19841115,    0,    0
105118,19841116,    0,    0
105118,19841117,    0,    0
105118,19841118,   48,    0
105118,19841119,   16,    0
105118,19841120,    0,    0
105118,19841121,    2,    0
105118,19841122,    0,    0
105118,19841123,    1,    0
105118,19841124,    4,    0
105118,19841125,    7,    0
105118,19841126,    0,    0
105118,19841127,   71,    0
105118,19841128,   79,    0
105118,19841129,   72,    0
105118,19841130,    0,    0
105118,19841201,    1,    0
105118,19841202,    0,    0
105118,19841203,    9,    0
105118,19841204,    0,    0
105118,19841205,    0,    0
105118,19841206,    0,    0
105118,19841207,    0,    0
105118,19841208,    0,    0
105118,19841209,    0,    0
105118,19841210,    0,    0
105118,19841211,   35,    0
105118,19841212,    0,    0
105118,19841213,    0,    0
105118,19841214,   17,    0
105118,19841215,   25,    0
105118,19841216,    0,    0
105118,19841217,   17,    0
105118,19841218,    0,    0
105118,19841219,   43,    0
105118,19841220,   52,    0
105118,19841221,   14,    0
105118,19841222,   60,    0
105118,19841223,   31,    0
105118,19841224,    1,    0
105118,19841225,    0,    0
105118,19841226,    0,    0
105118,19841227,    8,    0
105118,19841228,   19,    0
105118,19841229,    0,    0
105118,19841230,    3,    0
105118,19841231,   65,    0
105118,19850101,    5,    0
105118,19850102,    4,    0
105118,19850103,   30,    0
105118,19850104,    0,    0
105118,19850105,   55,    0
105118,19850106,   15,    0
105118,19850107,    7,    0
105118,19850108,   14,    0
105118,19850109,   33,    0
105118,19850110,   39,    0
105118,19850111,   17,    0
105118,19850112,   19,    0
105118,19850113,    0,    0
105118,19850114,    0,    0
105118,19850115,    0,    0
105118,19850116,    0,    0
105118,19850117,    0,    0
105118,19850118,    2,    0
105118,19850119,    0,    0
105118,19850120,    0,    0
105118,19850121,    0,    0
105118,19850122,    0,    0
105118,19850123,    0,    0
105118,19850124,   45,    0
105118,19850125,   29,    0
105118,19850126,    0,    0
105118,19850127,   34,    0
105118,19850128,    2,    0
105118,19850129,    0,    0
105118,19850130,    1,    0
105118,19850131,   35,    0
105118,19850201,   53,    0
105118,19850202,   32,    0
105118,19850203,   72,    0
105118,19850204,   23,    0
105118,19850205,    0,    0
105118,19850206,   25,    0
105118,19850207,   16,    0
105118,19850208,    0,    0
105118,19850209,    0,    0
105118,19850210,    0,    0
105118,19850211,    0,    0
105118,19850212,    0,    0
105118,19850213,    1,    0
105118,19850214,    1,    0
105118,19850215,    0,    0
105118,19850216,    0,    0
105118,19850217,    0,    0
105118,19850218,   56,    0
105118,19850219,   40,    0
105118,19850220,   59,    0
105118,19850221,   86,    0
105118,19850222,   92,    0
105118,19850223,   74,    0
105118,19850224,   87,    0
105118,19850225,    7,    0
105118,19850226,   23,    0
105118,19850227,   24,    0
105118,19850228,   17,    0
105118,19850301,    0,    0
105118,19850302,    0,    0
105118,19850303,   37,    0
105118,19850304,    5,    0
105118,19850305,    0,    0
105118,19850306,    0,    0
105118,19850307,    0,    0
105118,19850308,    0,    0
105118,19850309,   81,    0
105118,19850310,   84,    0
105118,19850311,   42,    0
105118,19850312,   77,    0
105118,19850313,   69,    0
105118,19850314,    0,    0
105118,19850315,   55,    0
105118,19850316,    4,    0
105118,19850317,    4,    0
105118,19850318,    2,    0
105118,19850319,   86,    0
105118,19850320,   46,    0
105118,19850321,    0,    0
105118,19850322,    0,    0
105118,19850323,   39,    0
105118,19850324,   37,    0
105118,19850325,   52,    0
105118,19850326,   21,    0
105118,19850327,   27,    0
105118,19850328,   86,    0
105118,19850329,   90,    0
105118,19850330,   38,    0
105118,19850331,   19,    0
105118,19850401,  114,    0
105118,19850402,   44,    0
105118,19850403,  119,    0
105118,19850404,   87,    0
105118,19850405,    6,    0
105118,19850406,   20,    0
105118,19850407,  108,    0
105118,19850408,    8,    0
105118,19850409,   16,    0
105118,19850410,   32,    0
105118,19850411,   31,    0
105118,19850412,   32,    0
105118,19850413,   14,    0
105118,19850414,   35,    0
105118,19850415,   38,    0
105118,19850416,   51,    0
105118,19850417,  115,    0
105118,19850418,  121,    0
105118,19850419,  114,    0
105118,19850420,  122,    0
105118,19850421,   65,    0
105118,19850422,   15,    0
105118,19850423,   76,    0
105118,19850424,   49,    0
105118,19850425,  113,    0
105118,19850426,  105,    0
105118,19850427,   99,    0
105118,19850428,   64,    0
105118,19850429,    2,    0
105118,19850430,    1,    0
105118,19850501,   42,    0
105118,19850502,    3,    0
105118,19850503,   93,    0
105118,19850504,   12,    0
105118,19850505,    5,    0
105118,19850506,    1,    0
105118,19850507,    0,    0
105118,19850508,    0,    0
105118,19850509,    0,    0
105118,19850510,    0,    0
105118,19850511,    0,    0
105118,19850512,   79,    0
105118,19850513,    3,    0
105118,19850514,   47,    0
105118,19850515,  122,    0
105118,19850516,   42,    0
105118,19850517,   82,    0
105118,19850518,   27,    0
105118,19850519,  102,    0
105118,19850520,   10,    0
105118,19850521,   19,    0
105118,19850522,   35,    0
105118,19850523,   79,    0
105118,19850524,  112,    0
105118,19850525,  119,    0
105118,19850526,  121,    0
105118,19850527,   33,    0
105118,19850528,   29,    0
105118,19850529,    7,    0
105118,19850530,   62,    0
105118,19850531,   68,    0
105118,19850601,   70,    0
105118,19850602,   93,    0
105118,19850603,   95,    0
105118,19850604,   77,    0
105118,19850605,  102,    0
105118,19850606,   32,    0
105118,19850607,   20,    0
105118,19850608,   19,    0
105118,19850609,   26,    0
105118,19850610,    2,    0
105118,19850611,   40,    0
105118,19850612,   44,    0
105118,19850613,   99,    0
105118,19850614,   40,    0
105118,19850615,   76,    0
105118,19850616,   30,    0
105118,19850617,  132,    0
105118,19850618,  101,    0
105118,19850619,    0,    0
105118,19850620,   31,    0
105118,19850621,   85,    0
105118,19850622,   20,    0
105118,19850623,   67,    0
105118,19850624,   30,    0
105118,19850625,  111,    0
105118,19850626,   19,    0
105118,19850627,  125,    0
105118,19850628,  135,    0
105118,19850629,  133,    0
105118,19850630,  120,    0
105118,19850701,   94,    0
105118,19850702,  136,    0
105118,19850703,  112,    0
105118,19850704,    8,    0
105118,19850705,    7,    0
105118,19850706,   40,    0
105118,19850707,  125,    0
105118,19850708,  115,    0
105118,19850709,  139,    0
105118,19850710,  128,    0
105118,19850711,  120,    0
105118,19850712,  128,    0
105118,19850713,  132,    0
105118,19850714,  117,    0
105118,19850715,   75,    0
105118,19850716,   48,    0
105118,19850717,  134,    0
105118,19850718,  116,    0
105118,19850719,   93,    0
105118,19850720,   25,    0
105118,19850721,  135,    0
105118,19850722,  142,    0
105118,19850723,  142,    0
105118,19850724,  140,    0
105118,19850725,  120,    0
105118,19850726,  120,    0
105118,19850727,   82,    0
105118,19850728,   50,    0
105118,19850729,    2,    0
105118,19850730,   27,    0
105118,19850731,   55,    0
105118,19850801,   66,    0
105118,19850802,  133,    0
105118,19850803,   63,    0
105118,19850804,  102,    0
105118,19850805,   67,    0
105118,19850806,    4,    0
105118,19850807,   70,    0
105118,19850808,  113,    0
105118,19850809,  119,    0
105118,19850810,    5,    0
105118,19850811,   77,    0
105118,19850812,   67,    0
105118,19850813,  111,    0
105118,19850814,  118,    0
105118,19850815,  111,    0
105118,19850816,  108,    0
105118,19850817,   98,    0
105118,19850818,  125,    0
105118,19850819,   99,    0
105118,19850820,  129,    0
105118,19850821,  129,    0
105118,19850822,   78,    0
105118,19850823,   86,    0
105118,19850824,   79,    0
105118,19850825,    0,    0
105118,19850826,   13,    0
105118,19850827,  124,    0
105118,19850828,  124,    0
105118,19850829,  118,    0
105118,19850830,  114,    0
105118,19850831,   56,    0
105118,19850901,   59,    0
105118,19850902,  116,    0
105118,19850903,    9,    0
105118,19850904,  106,    0
105118,19850905,   93,    0
105118,19850906,   90,    0
105118,19850907,  119,    0
105118,19850908,  113,    0
105118,19850909,  120,    0
105118,19850910,   85,    0
105118,19850911,  108,    0
105118,19850912,  107,    0
105118,19850913,   82,    0
105118,19850914,   77,    0
105118,19850915,    0,    0
105118,19850916,  113,    0
105118,19850917,  115,    0
105118,19850918,  112,    0
105118,19850919,  107,    0
105118,19850920,   94,    0
105118,19850921,   97,    0
105118,19850922,  104,    0
105118,19850923,  106,    0
105118,19850924,  102,    0
105118,19850925,  103,    0
105118,19850926,  102,    0
105118,19850927,   85,    0
105118,19850928,   95,    0
105118,19850929,  100,    0
105118,19850930,   99,    0
105118,19851001,   53,    0
105118,19851002,   82,    0
105118,19851003,   89,    0
105118,19851004,   91,    0
105118,19851005,    8,    0
105118,19851006,   64,    0
105118,19851007,   93,    0
105118,19851008,   56,    0
105118,19851009,   95,    0
105118,19851010,  100,    0
105118,19851011,  101,    0
105118,19851012,  101,    0
105118,19851013,   62,    0
105118,19851014,   96,    0
105118,19851015,   93,    0
105118,19851016,   59,    0
105118,19851017,   60,    0
105118,19851018,   43,    0
105118,19851019,   22,    0
105118,19851020,   44,    0
105118,19851021,    5,    0
105118,19851022,    7,    0
105118,19851023,    0,    0
105118,19851024,   46,    0
105118,19851025,   54,    0
105118,19851026,   40,    0
105118,19851027,   40,    0
105118,19851028,   32,    0
105118,19851029,    0,    0
105118,19851030,   40,    0
105118,19851031,   40,    0
105118,19851101,    1,    0
105118,19851102,   14,    0
105118,19851103,   53,    0
105118,19851104,   24,    0
105118,19851105,    9,    0
105118,19851106,   15,    0
105118,19851107,   88,    0
105118,19851108,    0,    0
105118,19851109,   18,    0
105118,19851110,    0,    0
105118,19851111,   84,    0
105118,19851112,   13,    0
105118,19851113,    0,    0
105118,19851114,   43,    0
105118,19851115,    2,    0
105118,19851116,   32,    0
105118,19851117,    0,    0
105118,19851118,    0,    0
105118,19851119,    0,    0
105118,19851120,    0,    0
105118,19851121,    0,    0
105118,19851122,    0,    0
105118,19851123,   10,    0
105118,19851124,   17,    0
105118,19851125,    0,    0
105118,19851126,    0,    0
105118,19851127,    0,    0
105118,19851128,    0,    0
105118,19851129,    0,    0
105118,19851130,    0,    0
105118,19851201,   75,    0
105118,19851202,   72,    0
105118,19851203,   66,    0
105118,19851204,   28,    0
105118,19851205,   63,    0
105118,19851206,    0,    0
105118,19851207,    0,    0
105118,19851208,    0,    0
105118,19851209,    0,    0
105118,19851210,   51,    0
105118,19851211,   31,    0
105118,19851212,    4,    0
105118,19851213,    0,    0
105118,19851214,   34,    0
105118,19851215,   60,    0
105118,19851216,    0,    0
105118,19851217,    0,    0
105118,19851218,   64,    0
105118,19851219,   70,    0
105118,19851220,   62,    0
105118,19851221,   74,    0
105118,19851222,   36,    0
105118,19851223,    0,    0
105118,19851224,    0,    0
105118,19851225,    0,    0
105118,19851226,    1,    0
105118,19851227,    0,    0
105118,19851228,    0,    0
105118,19851229,    3,    0
105118,19851230,    0,    0
105118,19851231,    0,    0
105118,19860101,   17,    0
105118,19860102,    6,    0
105118,19860103,   17,    0
105118,19860104,   75,    0
105118,19860105,   19,    0
105118,19860106,    7,    0
105118,19860107,   23,    0
105118,19860108,    0,    0
105118,19860109,    0,    0
105118,19860110,    0,    0
105118,19860111,    0,    0
105118,19860112,   14,    0
105118,19860113,    0,    0
105118,19860114,    0,    0
105118,19860115,    3,    0
105118,19860116,    5,    0
105118,19860117,   70,    0
105118,19860118,    0,    0
105118,19860119,    3,    0
105118,19860120,   47,    0
105118,19860121,   65,    0
105118,19860122,   31,    0
105118,19860123,    0,    0
105118,19860124,    5,    0
105118,19860125,    5,    0
105118,19860126,   20,    0
105118,19860127,   35,    0
105118,19860128,    6,    0
105118,19860129,    0,    0
105118,19860130,   23,    0
105118,19860131,    0,    0
105118,19860201,    7,    0
105118,19860202,    0,    0
105118,19860203,    0,    0
105118,19860204,    0,    0
105118,19860205,    8,    0
105118,19860206,    0,    0
105118,19860207,    0,    0
105118,19860208,   17,    0
105118,19860209,   20,    0
105118,19860210,    3,    0
105118,19860211,    2,    0
105118,19860212,    0,    0
105118,19860213,   30,    0
105118,19860214,    7,    0
105118,19860215,    0,    0
105118,19860216,    9,    0
105118,19860217,    0,    0
105118,19860218,    0,    0
105118,19860219,    0,    0
105118,19860220,    2,    0
105118,19860221,   44,    0
105118,19860222,   74,    0
105118,19860223,    0,    0
105118,19860224,    0,    0
105118,19860225,    0,    0
105118,19860226,    0,    0
105118,19860227,    0,    0
105118,19860228,    0,    0
105118,19860301,    0,    0
105118,19860302,   12,    0
105118,19860303,   19,    0
105118,19860304,   69,    0
105118,19860305,   77,    0
105118,19860306,   46,    0
105118,19860307,   66,    0
105118,19860308,   24,    0
105118,19860309,   68,    0
105118,19860310,   93,    0
105118,19860311,   82,    0
105118,19860312,    0,    0
105118,19860313,   14,    0
105118,19860314,   90,    0
105118,19860315,   81,    0
105118,19860316,   90,    0
105118,19860317,   75,    0
105118,19860318,   29,    0
105118,19860319,    0,    0
105118,19860320,   53,    0
105118,19860321,   46,    0
105118,19860322,  101,    0
105118,19860323,    0,    0
105118,19860324,    0,    0
105118,19860325,   31,    0
105118,19860326,    9,    0
105118,19860327,   44,    0
105118,19860328,   11,    0
105118,19860329,   19,    0
105118,19860330,   33,    0
105118,19860331,    3,    0
105118,19860401,  108,    0
105118,19860402,   59,    0
105118,19860403,    0,    0
105118,19860404,   91,    0
105118,19860405,    0,    0
105118,19860406,    1,    0
105118,19860407,   29,    0
105118,19860408,   33,    0
105118,19860409,   23,    0
105118,19860410,    0,    0
105118,19860411,    0,    0
105118,19860412,    0,    0
105118,19860413,   39,    0
105118,19860414,   44,    0
105118,19860415,   11,    0
105118,19860416,    6,    0
105118,19860417,   19,    0
105118,19860418,   23,    0
105118,19860419,   13,    0
105118,19860420,    0,    0
105118,19860421,   32,    0
105118,19860422,    0,    0
105118,19860423,    0,    0
105118,19860424,    1,    0
105118,19860425,   24,    0
105118,19860426,   33,    0
105118,19860427,    3,    0
105118,19860428,    0,    0
105118,19860429,    0,    0
105118,19860430,    6,    0
105118,19860501,   72,    0
105118,19860502,   53,    0
105118,19860503,   91,    0
105118,19860504,   54,    0
105118,19860505,   52,    0
105118,19860506,   42,    0
105118,19860507,    8,    0
105118,19860508,  100,    0
105118,19860509,   39,    0
105118,19860510,  130,    0
105118,19860511,   41,    0
105118,19860512,  110,    0
105118,19860513,   32,    0
105118,19860514,    0,    0
105118,19860515,    4,    0
105118,19860516,    1,    0
105118,19860517,   87,    0
105118,19860518,   69,    0
105118,19860519,   17,    0
105118,19860520,   74,    0
105118,19860521,    1,    0
105118,19860522,  140,    0
105118,19860523,   41,    0
105118,19860524,   39,    0
105118,19860525,  123,    0
105118,19860526,   98,    0
105118,19860527,   20,    0
105118,19860528,   14,    0
105118,19860529,   15,    0
105118,19860530,   42,    0
105118,19860531,   83,    0
105118,19860601,   75,    0
105118,19860602,    1,    0
105118,19860603,   63,    0
105118,19860604,   24,    0
105118,19860605,    9,    0
105118,19860606,   29,    0
105118,19860607,   15,    0
105118,19860608,  132,    0
105118,19860609,  142,    0
105118,19860610,  141,    0
105118,19860611,    0,    0
105118,19860612,   64,    0
105118,19860613,    7,    0
105118,19860614,    1,    0
105118,19860615,   59,    0
105118,19860616,   51,    0
105118,19860617,  108,    0
105118,19860618,   69,    0
105118,19860619,   76,    0
105118,19860620,   51,    0
105118,19860621,  138,    0
105118,19860622,  129,    0
105118,19860623,  103,    0
105118,19860624,  136,    0
105118,19860625,  140,    0
105118,19860626,  131,    0
105118,19860627,  122,    0
105118,19860628,  124,    0
105118,19860629,  123,    0
105118,19860630,  125,    0
105118,19860701,  116,    0
105118,19860702,  116,    0
105118,19860703,   21,    0
105118,19860704,  105,    0
105118,19860705,   79,    0
105118,19860706,    8,    0
105118,19860707,   54,    0
105118,19860708,   35,    0
105118,19860709,   41,    0
105118,19860710,  115,    0
105118,19860711,   55,    0
105118,19860712,   61,    0
105118,19860713,  105,    0
105118,19860714,  140,    0
105118,19860715,  138,    0
105118,19860716,  128,    0
105118,19860717,  110,    0
105118,19860718,    5,    0
105118,19860719,   97,    0
105118,19860720,   97,    0
105118,19860721,  124,    0
105118,19860722,  136,    0
105118,19860723,   34,    0
105118,19860724,   67,    0
105118,19860725,  141,    0
105118,19860726,  136,    0
105118,19860727,  131,    0
105118,19860728,  124,    0
105118,19860729,   95,    0
105118,19860730,  118,    0
105118,19860731,   45,    0
105118,19860801,   79,    0
105118,19860802,  120,    0
105118,19860803,  124,    0
105118,19860804,   13,    0
105118,19860805,   43,    0
105118,19860806,  100,    0
105118,19860807,  127,    0
105118,19860808,   78,    0
105118,19860809,   50,    0
105118,19860810,   19,    0
105118,19860811,   25,    0
105118,19860812,    2,    0
105118,19860813,   72,    0
105118,19860814,  129,    0
105118,19860815,   87,    0
105118,19860816,   98,    0
105118,19860817,   90,    0
105118,19860818,   36,    0
105118,19860819,   11,    0
105118,19860820,   82,    0
105118,19860821,  120,    0
105118,19860822,   90,    0
105118,19860823,   19,    0
105118,19860824,   15,    0
105118,19860825,  105,    0
105118,19860826,   18,    0
105118,19860827,   24,    0
105118,19860828,   24,    0
105118,19860829,   30,    0
105118,19860830,   79,    0
105118,19860831,  122,    0
105118,19860901,  107,    0
105118,19860902,   95,    0
105118,19860903,   92,    0
105118,19860904,  122,    0
105118,19860905,  118,    0
105118,19860906,  117,    0
105118,19860907,  114,    0
105118,19860908,  117,    0
105118,19860909,    0,    0
105118,19860910,   46,    0
105118,19860911,   80,    0
105118,19860912,    5,    0
105118,19860913,   51,    0
105118,19860914,    2,    0
105118,19860915,   65,    0
105118,19860916,   95,    0
105118,19860917,    7,    0
105118,19860918,   26,    0
105118,19860919,    0,    0
105118,19860920,    5,    0
105118,19860921,   44,    0
105118,19860922,   78,    0
105118,19860923,   94,    0
105118,19860924,    0,    0
105118,19860925,    0,    0
105118,19860926,    2,    0
105118,19860927,   79,    0
105118,19860928,  104,    0
105118,19860929,  102,    0
105118,19860930,   77,    0
105118,19861001,   54,    0
105118,19861002,   97,    0
105118,19861003,   95,    0
105118,19861004,   92,    0
105118,19861005,   91,    0
105118,19861006,   87,    0
105118,19861007,   48,    0
105118,19861008,   68,    0
105118,19861009,   42,    0
105118,19861010,   47,    0
105118,19861011,    0,    0
105118,19861012,    6,    0
105118,19861013,    7,    0
105118,19861014,   59,    0
105118,19861015,   44,    0
105118,19861016,   46,    0
105118,19861017,    2,    0
105118,19861018,   19,    0
105118,19861019,    2,    0
105118,19861020,    0,    0
105118,19861021,   48,    0
105118,19861022,    1,    0
105118,19861023,   47,    0
105118,19861024,   76,    0
105118,19861025,    0,    0
105118,19861026,   45,    0
105118,19861027,   88,    0
105118,19861028,   31,    0
105118,19861029,    0,    0
105118,19861030,    0,    0
105118,19861031,   68,    0
105118,19861101,    0,    0
105118,19861102,    3,    0
105118,19861103,   62,    0
105118,19861104,   64,    0
105118,19861105,   25,    0
105118,19861106,   44,    0
105118,19861107,   31,    0
105118,19861108,   57,    0
105118,19861109,   22,    0
105118,19861110,   85,    0
105118,19861111,   74,    0
105118,19861112,   48,    0
105118,19861113,   23,    0
105118,19861114,    0,    0
105118,19861115,    0,    0
105118,19861116,    0,    0
105118,19861117,    0,    0
105118,19861118,   83,    0
105118,19861119,   10,    0
105118,19861120,    0,    0
