EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 100740 100744 119280 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100740,19780404,   66,    0
100740,19780405,   54,    0
100740,19780406,   61,    0
100740,19780407,   14,    0
100740,19780408,   42,    0
100740,19780409,    8,    0
100740,19780410,   43,    0
100740,19780411,   37,    0
100740,19780412,   -5,    0
100740,19780413,  -32,    0
100740,19780414,   17,    0
100740,19780415,   34,    0
100740,19780416,   40,    0
100740,19780417,  -30,    0
100740,19780418,  -27,    0
100740,19780419,   47,    0
100740,19780420,   18,    0
100740,19780421,   31,    0
100740,19780422,   10,    0
100740,19780423,   24,    0
100740,19780424,   70,    0
100740,19780425,   44,    0
100740,19780426,   73,    0
100740,19780427,   75,    0
100740,19780428,   47,    0
100740,19780429,   33,    0
100740,19780430,   57,    0
100740,19780501,   86,    0
100740,19780502,   63,    0
100740,19780503,   12,    0
100740,19780504,   95,    0
100740,19780505,  107,    0
100740,19780506,   94,    0
100740,19780507,   70,    0
100740,19780508,   68,    0
100740,19780509,   60,    0
100740,19780510,   90,    0
100740,19780511,   38,    0
100740,19780512,   33,    0
100740,19780513,   42,    0
100740,19780514,   53,    0
100740,19780515,   68,    0
100740,19780516,   40,    0
100740,19780517,  110,    0
100740,19780518,  102,    0
100740,19780519,  107,    0
100740,19780520,  105,    0
100740,19780521,  100,    0
100740,19780522,  120,    0
100740,19780523,   83,    0
100740,19780524,   67,    0
100740,19780525,   86,    0
100740,19780526,   96,    0
100740,19780527,  107,    0
100740,19780528,   66,    0
100740,19780529,   82,    0
100740,19780530,   84,    0
100740,19780531,  100,    0
100740,19780601,  102,    0
100740,19780602,   93,    0
100740,19780603,  107,    0
100740,19780604,  106,    0
100740,19780605,  145,    0
100740,19780606,  138,    0
100740,19780607,  148,    0
100740,19780608,  161,    0
100740,19780609,  121,    0
100740,19780610,  165,    0
100740,19780611,  153,    0
100740,19780612,  104,    0
100740,19780613,  117,    0
100740,19780614,   98,    0
100740,19780615,  111,    0
100740,19780616,   92,    0
100740,19780617,   71,    0
100740,19780618,   57,    0
100740,19780619,   93,    0
100740,19780620,   68,    0
100740,19780621,  100,    0
100740,19780622,  117,    0
100740,19780623,  142,    0
100740,19780624,   92,    0
100740,19780625,   92,    0
100740,19780626,   66,    0
100740,19780627,   74,    0
100740,19780628,   53,    0
100740,19780629,   81,    0
100740,19780630,  113,    0
100740,19780701,  141,    0
100740,19780702,  115,    0
100740,19780703,  144,    0
100740,19780704,  130,    0
100740,19780705,  110,    0
100740,19780706,  106,    0
100740,19780707,  101,    0
100740,19780708,   63,    0
100740,19780709,  121,    0
100740,19780710,  130,    0
100740,19780711,  137,    0
100740,19780712,  126,    0
100740,19780713,  131,    0
100740,19780714,  152,    0
100740,19780715,  143,    0
100740,19780716,  121,    0
100740,19780717,  104,    0
100740,19780718,  159,    0
100740,19780719,  130,    0
100740,19780720,   89,    0
100740,19780721,  139,    0
100740,19780722,   68,    0
100740,19780723,   87,    0
100740,19780724,  116,    0
100740,19780725,  111,    0
100740,19780726,  127,    0
100740,19780727,  160,    0
100740,19780728,  136,    0
100740,19780729,  152,    0
100740,19780730,  152,    0
100740,19780731,  163,    0
100740,19780801,  143,    0
100740,19780802,   99,    0
100740,19780803,  158,    0
100740,19780804,  154,    0
100740,19780805,  120,    0
100740,19780806,  125,    0
100740,19780807,  142,    0
100740,19780808,   89,    0
100740,19780809,  106,    0
100740,19780810,   99,    0
100740,19780811,   55,    0
100740,19780812,   78,    0
100740,19780813,  122,    0
100740,19780814,   94,    0
100740,19780815,   90,    0
100740,19780816,  154,    0
100740,19780817,   94,    0
100740,19780818,   82,    0
100740,19780819,   91,    0
100740,19780820,  117,    0
100740,19780821,  130,    0
100740,19780822,  135,    0
100740,19780823,  132,    0
100740,19780824,  139,    0
100740,19780825,  116,    0
100740,19780826,  113,    0
100740,19780827,  127,    0
100740,19780828,   81,    0
100740,19780829,   71,    0
100740,19780830,   87,    0
100740,19780831,   94,    0
100740,19780901,   93,    0
100740,19780902,   45,    0
100740,19780903,   46,    0
100740,19780904,   65,    0
100740,19780905,  115,    0
100740,19780906,  144,    0
100740,19780907,  120,    0
100740,19780908,  110,    0
100740,19780909,  134,    0
100740,19780910,  129,    0
100740,19780911,   94,    0
100740,19780912,   98,    0
100740,19780913,   55,    0
100740,19780914,   64,    0
100740,19780915,   80,    0
100740,19780916,   69,    0
100740,19780917,   76,    0
100740,19780918,  106,    0
100740,19780919,   77,    0
100740,19780920,  104,    0
100740,19780921,   36,    0
100740,19780922,   60,    0
100740,19780923,   67,    0
100740,19780924,   69,    0
100740,19780925,   71,    0
100740,19780926,   74,    0
100740,19780927,   93,    0
100740,19780928,   83,    0
100740,19780929,   95,    0
100740,19780930,   66,    0
100740,19781001,   42,    0
100740,19781002,   55,    0
100740,19781003,   73,    0
100740,19781004,   73,    0
100740,19781005,   32,    0
100740,19781006,   16,    0
100740,19781007,   29,    0
100740,19781008,   58,    0
100740,19781009,   70,    0
100740,19781010,   72,    0
100740,19781011,   47,    0
100740,19781012,   55,    0
100740,19781013,   80,    0
100740,19781014,   74,    0
100740,19781015,   53,    0
100740,19781016,   56,    0
100740,19781017,   69,    0
100740,19781018,   52,    0
100740,19781019,   79,    0
100740,19781020,   73,    0
100740,19781021,   16,    0
100740,19781022,   11,    0
100740,19781023,   31,    0
100740,19781024,   27,    0
100740,19781025,   23,    0
100740,19781026,   21,    0
100740,19781027,   71,    0
100740,19781028,   18,    0
100740,19781029,  -10,    0
100740,19781030,   -8,    0
100740,19781031,   23,    0
100740,19781101,   22,    0
100740,19781102,   49,    0
100740,19781103,   45,    0
100740,19781104,   43,    0
100740,19781105,   12,    0
100740,19781106,   47,    0
100740,19781107,   32,    0
100740,19781108,   -8,    0
100740,19781109,    9,    0
100740,19781110,   16,    0
100740,19781111,  -21,    0
100740,19781112,    4,    0
100740,19781113,   -8,    0
100740,19781114,  -10,    0
100740,19781115,  -13,    0
100740,19781116,  -16,    0
100740,19781117,   12,    0
100740,19781118,    2,    0
100740,19781119,  -35,    0
100740,19781120,  -30,    0
100740,19781121,   -7,    0
100740,19781122,   64,    0
100740,19781123,   56,    0
100740,19781124,   30,    0
100740,19781125,  -38,    0
100740,19781126,   13,    0
100740,19781127,    2,    0
100740,19781128,  -35,    0
100740,19781129,  -21,    0
100740,19781130,   -9,    0
100740,19781201,  -12,    0
100740,19781202,  -55,    0
100740,19781203,  -64,    0
100740,19781204,  -15,    0
100740,19781205,    1,    0
100740,19781206,  -10,    0
100740,19781207,  -20,    0
100740,19781208,  -14,    0
100740,19781209,   14,    0
100740,19781210,  -18,    0
100740,19781211,  -21,    0
100740,19781212,   29,    0
100740,19781213,   53,    0
100740,19781214,   52,    0
100740,19781215,   39,    0
100740,19781216,    2,    0
100740,19781217,    4,    0
100740,19781218,    0,    0
100740,19781219,   -7,    0
100740,19781220,  -13,    0
100740,19781221,   -5,    0
100740,19781222,  -40,    0
100740,19781223,  -39,    0
100740,19781224,  -16,    0
100740,19781225,   28,    0
100740,19781226,    3,    0
100740,19781227,  -17,    0
100740,19781228,   45,    0
100740,19781229,   68,    0
100740,19781230,   64,    0
100740,19781231,   65,    0
100740,19790101,  -78,    0
100740,19790102, -102,    0
100740,19790103,  -98,    0
100740,19790104,  -74,    0
100740,19790105,  -54,    0
100740,19790106,  -54,    0
100740,19790107,  -78,    0
100740,19790108,  -37,    0
100740,19790109,    0,    0
100740,19790110,  -48,    0
100740,19790111,    0,    0
100740,19790112,  -14,    0
100740,19790113,  -47,    0
100740,19790114, -148,    0
100740,19790115, -118,    0
100740,19790116,  -84,    0
100740,19790117,  -88,    0
100740,19790118,  -64,    0
100740,19790119,  -40,    0
100740,19790120,   -8,    0
100740,19790121,    5,    0
100740,19790122,   10,    0
100740,19790123,    3,    0
100740,19790124,   -6,    0
100740,19790125,  -45,    0
100740,19790126,  -75,    0
100740,19790127,    4,    0
100740,19790128,   15,    0
100740,19790129,  -19,    0
100740,19790130,   16,    0
100740,19790131,   -2,    0
100740,19790201,  -78,    0
100740,19790202,   31,    0
100740,19790203,   40,    0
100740,19790204,   -7,    0
100740,19790205,   55,    0
100740,19790206,   47,    0
100740,19790207,   36,    0
100740,19790208,   63,    0
100740,19790209,   54,    0
100740,19790210,   67,    0
100740,19790211,   55,    0
100740,19790212,   53,    0
100740,19790213,   28,    0
100740,19790214,   54,    0
100740,19790215,   -8,    0
100740,19790216,  -11,    0
100740,19790217,    2,    0
100740,19790218,   -3,    0
100740,19790219,   13,    0
100740,19790220,   16,    0
100740,19790221,   11,    0
100740,19790222,  -30,    0
100740,19790223,   -5,    0
100740,19790224,    6,    0
100740,19790225,   -1,    0
100740,19790226,  -22,    0
100740,19790227,  -27,    0
100740,19790228,  -77,    0
100740,19790301,   11,    0
100740,19790302,  -57,    0
100740,19790303,   -4,    0
100740,19790304,   19,    0
100740,19790305,   57,    0
100740,19790306,   71,    0
100740,19790307,   62,    0
100740,19790308,   -2,    0
100740,19790309,  -44,    0
100740,19790310,   47,    0
100740,19790311,   48,    0
100740,19790312,   80,    0
100740,19790313,   49,    0
100740,19790314,   42,    0
100740,19790315,   67,    0
100740,19790316,   13,    0
100740,19790317,    9,    0
100740,19790318,   26,    0
100740,19790319,  -10,    0
100740,19790320,   33,    0
100740,19790321,   -5,    0
100740,19790322,   40,    0
100740,19790323,   47,    0
100740,19790324,   49,    0
100740,19790325,   27,    0
100740,19790326,   73,    0
100740,19790327,   48,    0
100740,19790328,   23,    0
100740,19790329,   13,    0
100740,19790330,   16,    0
100740,19790331,   23,    0
100740,19790401,  -23,    0
100740,19790402,   47,    0
100740,19790403,   43,    0
100740,19790404,   12,    0
100740,19790405,    0,    0
100740,19790406,   14,    0
100740,19790407,  -30,    0
100740,19790408,  -25,    0
100740,19790409,   -1,    0
100740,19790410,   22,    0
100740,19790411,   82,    0
100740,19790412,   62,    0
100740,19790413,   13,    0
100740,19790414,   27,    0
100740,19790415,   70,    0
100740,19790416,   45,    0
100740,19790417,   51,    0
100740,19790418,   52,    0
100740,19790419,   34,    0
100740,19790420,  -20,    0
100740,19790421,   54,    0
100740,19790422,   14,    0
100740,19790423,   84,    0
100740,19790424,   57,    0
100740,19790425,   62,    0
100740,19790426,   40,    0
100740,19790427,   47,    0
100740,19790428,   56,    0
100740,19790429,   -5,    0
100740,19790430,   61,    0
100740,19790501,   70,    0
100740,19790502,   48,    0
100740,19790503,  -16,    0
100740,19790504,   28,    0
100740,19790505,    0,    0
100740,19790506,   -3,    0
100740,19790507,  -10,    0
100740,19790508,    7,    0
100740,19790509,   34,    0
100740,19790510,   40,    0
100740,19790511,   35,    0
100740,19790512,  103,    0
100740,19790513,   95,    0
100740,19790514,   92,    0
100740,19790515,   71,    0
100740,19790516,   94,    0
100740,19790517,  115,    0
100740,19790518,   85,    0
100740,19790519,   96,    0
100740,19790520,  108,    0
100740,19790521,   70,    0
100740,19790522,  120,    0
100740,19790523,   99,    0
100740,19790524,   85,    0
100740,19790525,   66,    0
100740,19790526,   92,    0
100740,19790527,  105,    0
100740,19790528,   95,    0
100740,19790529,  105,    0
100740,19790530,  133,    0
100740,19790531,  149,    0
100740,19790601,  132,    0
100740,19790602,  169,    0
100740,19790603,  146,    0
100740,19790604,  148,    0
100740,19790605,  150,    0
100740,19790606,  150,    0
100740,19790607,  131,    0
100740,19790608,   80,    0
100740,19790609,   95,    0
100740,19790610,  138,    0
100740,19790611,  135,    0
100740,19790612,  131,    0
100740,19790613,  148,    0
100740,19790614,  120,    0
100740,19790615,   99,    0
100740,19790616,   72,    0
100740,19790617,   76,    0
100740,19790618,   47,    0
100740,19790619,  106,    0
100740,19790620,  100,    0
100740,19790621,  105,    0
100740,19790622,  106,    0
100740,19790623,   90,    0
100740,19790624,  139,    0
100740,19790625,  144,    0
100740,19790626,  138,    0
100740,19790627,  155,    0
100740,19790628,  162,    0
100740,19790629,  125,    0
100740,19790630,  149,    0
100740,19790701,  129,    0
100740,19790702,  126,    0
100740,19790703,  113,    0
100740,19790704,  101,    0
100740,19790705,   81,    0
100740,19790706,   92,    0
100740,19790707,   98,    0
100740,19790708,  116,    0
100740,19790709,  129,    0
100740,19790710,  164,    0
100740,19790711,  130,    0
100740,19790712,  173,    0
100740,19790713,  161,    0
100740,19790714,  147,    0
100740,19790715,  109,    0
100740,19790716,  115,    0
100740,19790717,  117,    0
100740,19790718,  119,    0
100740,19790719,  176,    0
100740,19790720,  170,    0
100740,19790721,  132,    0
100740,19790722,  125,    0
100740,19790723,   75,    0
100740,19790724,   85,    0
100740,19790725,   92,    0
100740,19790726,  116,    0
100740,19790727,  122,    0
100740,19790728,  120,    0
100740,19790729,  148,    0
100740,19790730,  213,    0
100740,19790731,  180,    0
100740,19790801,  169,    0
100740,19790802,  157,    0
100740,19790803,  150,    0
100740,19790804,  137,    0
100740,19790805,  100,    0
100740,19790806,  148,    0
100740,19790807,  139,    0
100740,19790808,  157,    0
100740,19790809,  133,    0
100740,19790810,  113,    0
100740,19790811,   89,    0
100740,19790812,  111,    0
100740,19790813,  100,    0
100740,19790814,  106,    0
100740,19790815,  144,    0
100740,19790816,  130,    0
100740,19790817,   69,    0
100740,19790818,  124,    0
100740,19790819,  126,    0
100740,19790820,  105,    0
100740,19790821,   97,    0
100740,19790822,   97,    0
100740,19790823,  135,    0
100740,19790824,   92,    0
100740,19790825,   64,    0
100740,19790826,  114,    0
100740,19790827,   64,    0
100740,19790828,   60,    0
100740,19790829,   54,    0
100740,19790830,   93,    0
100740,19790831,   92,    0
100740,19790901,  100,    0
100740,19790902,  100,    0
100740,19790903,  147,    0
100740,19790904,   85,    0
100740,19790905,  129,    0
100740,19790906,   92,    0
100740,19790907,  107,    0
100740,19790908,  117,    0
100740,19790909,  125,    0
100740,19790910,  144,    0
100740,19790911,  113,    0
100740,19790912,  106,    0
100740,19790913,  111,    0
100740,19790914,  122,    0
100740,19790915,  145,    0
100740,19790916,  110,    0
100740,19790917,   57,    0
100740,19790918,  103,    0
100740,19790919,  107,    0
100740,19790920,  152,    0
100740,19790921,  100,    0
100740,19790922,   69,    0
100740,19790923,   75,    0
100740,19790924,   90,    0
100740,19790925,   68,    0
100740,19790926,   13,    0
100740,19790927,   23,    0
100740,19790928,   40,    0
100740,19790929,   76,    0
100740,19790930,  110,    0
100740,19791001,   59,    0
100740,19791002,   55,    0
100740,19791003,   80,    0
100740,19791004,   87,    0
100740,19791005,  116,    0
100740,19791006,   37,    0
100740,19791007,   78,    0
100740,19791008,   94,    0
100740,19791009,   73,    0
100740,19791010,   96,    0
100740,19791011,  111,    0
100740,19791012,   61,    0
100740,19791013,   79,    0
100740,19791014,  105,    0
100740,19791015,   72,    0
100740,19791016,   92,    0
100740,19791017,  103,    0
100740,19791018,   67,    0
100740,19791019,   23,    0
100740,19791020,   11,    0
100740,19791021,   76,    0
100740,19791022,  102,    0
100740,19791023,   83,    0
100740,19791024,   83,    0
100740,19791025,  100,    0
100740,19791026,   87,    0
100740,19791027,   73,    0
100740,19791028,   29,    0
100740,19791029,   71,    0
100740,19791030,   69,    0
100740,19791031,   28,    0
100740,19791101,   37,    0
100740,19791102,   23,    0
100740,19791103,   -7,    0
100740,19791104,  -14,    0
100740,19791105,   43,    0
100740,19791106,   49,    0
100740,19791107,   96,    0
100740,19791108,   95,    0
100740,19791109,   77,    0
100740,19791110,   19,    0
100740,19791111,   14,    0
100740,19791112,  -57,    0
100740,19791113,   11,    0
100740,19791114,   56,    0
100740,19791115,   21,    0
100740,19791116,  -41,    0
100740,19791117,  -44,    0
100740,19791118,  -35,    0
100740,19791119,  -13,    0
100740,19791120,    8,    0
100740,19791121,   38,    0
100740,19791122,   20,    0
100740,19791123,   16,    0
100740,19791124,  -25,    0
100740,19791125,  -27,    0
100740,19791126,  -46,    0
100740,19791127,   11,    0
100740,19791128,  -28,    0
100740,19791129,   17,    0
100740,19791130,   -8,    0
100740,19791201,  -12,    0
100740,19791202,  -30,    0
100740,19791203,  -32,    0
100740,19791204,  -32,    0
100740,19791205,  -33,    0
100740,19791206,  -21,    0
100740,19791207,  -19,    0
100740,19791208,    0,    0
100740,19791209,   64,    0
100740,19791210,   72,    0
100740,19791211,   72,    0
100740,19791212,   26,    0
100740,19791213,  -32,    0
100740,19791214,   15,    0
100740,19791215,   39,    0
100740,19791216,   21,    0
100740,19791217,   20,    0
100740,19791218,   31,    0
100740,19791219,   10,    0
100740,19791220,   -6,    0
100740,19791221,   -4,    0
100740,19791222,   -4,    0
100740,19791223,   -3,    0
100740,19791224,  -20,    0
100740,19791225,  -32,    0
100740,19791226,   15,    0
100740,19791227,  -15,    0
100740,19791228,  -16,    0
100740,19791229,    1,    0
100740,19791230,    6,    0
100740,19791231,   -2,    0
100740,19800101,  -51,    0
100740,19800102,  -39,    0
100740,19800103,  -24,    0
100740,19800104,  -20,    0
100740,19800105,   12,    0
100740,19800106,   10,    0
100740,19800107,   12,    0
100740,19800108,  -42,    0
100740,19800109,  -26,    0
100740,19800110,    2,    0
100740,19800111,  -19,    0
100740,19800112,  -46,    0
100740,19800113,  -54,    0
100740,19800114,  -39,    0
100740,19800115,  -30,    0
100740,19800116,  -30,    0
100740,19800117,  -46,    0
100740,19800118,  -37,    0
100740,19800119,  -28,    0
100740,19800120,  -34,    0
100740,19800121,  -37,    0
100740,19800122,   14,    0
100740,19800123,   36,    0
100740,19800124,   25,    0
100740,19800125,   41,    0
100740,19800126,  -17,    0
100740,19800127,  -43,    0
100740,19800128,  -55,    0
100740,19800129,  -47,    0
100740,19800130,  -24,    0
100740,19800131,   62,    0
100740,19800201,   34,    0
100740,19800202,   20,    0
100740,19800203,   40,    0
100740,19800204,   46,    0
100740,19800205,   86,    0
100740,19800206,   42,    0
100740,19800207,   44,    0
100740,19800208,  -22,    0
100740,19800209,  -14,    0
100740,19800210,   22,    0
100740,19800211,    0,    0
100740,19800212,  -36,    0
100740,19800213,  -29,    0
100740,19800214,   13,    0
100740,19800215,  -27,    0
100740,19800216,  -15,    0
100740,19800217,   40,    0
100740,19800218,  -23,    0
100740,19800219,    3,    0
100740,19800220,  -30,    0
100740,19800221,  -12,    0
100740,19800222,   28,    0
100740,19800223,   33,    0
100740,19800224,   40,    0
100740,19800225,    2,    0
100740,19800226,   25,    0
100740,19800227,  -15,    0
100740,19800228,   -4,    0
100740,19800229,  -16,    0
100740,19800301,  -23,    0
100740,19800302,  -36,    0
100740,19800303,  -12,    0
100740,19800304,  -23,    0
100740,19800305,  -45,    0
100740,19800306,    2,    0
100740,19800307,   38,    0
100740,19800308,   10,    0
100740,19800309,   12,    0
100740,19800310,  -30,    0
100740,19800311,   30,    0
100740,19800312,  -21,    0
100740,19800313,   22,    0
100740,19800314,    2,    0
100740,19800315,   18,    0
100740,19800316,   25,    0
100740,19800317,   43,    0
100740,19800318,  -17,    0
100740,19800319,   -4,    0
100740,19800320,   41,    0
100740,19800321,   26,    0
100740,19800322,   13,    0
100740,19800323,   37,    0
100740,19800324,   28,    0
100740,19800325,   -7,    0
100740,19800326,   29,    0
100740,19800327,   70,    0
100740,19800328,   66,    0
100740,19800329,   97,    0
100740,19800330,   30,    0
100740,19800331,   54,    0
100740,19800401,   85,    0
100740,19800402,   59,    0
100740,19800403,   24,    0
100740,19800404,   10,    0
100740,19800405,   15,    0
100740,19800406,   12,    0
100740,19800407,   18,    0
100740,19800408,   36,    0
100740,19800409,   14,    0
100740,19800410,   -6,    0
100740,19800411,  -24,    0
100740,19800412,  -14,    0
100740,19800413,    7,    0
100740,19800414,   27,    0
100740,19800415,   83,    0
100740,19800416,   93,    0
100740,19800417,   93,    0
100740,19800418,   86,    0
100740,19800419,   78,    0
100740,19800420,   19,    0
100740,19800421,   17,    0
100740,19800422,  -10,    0
100740,19800423,  -17,    0
100740,19800424,    6,    0
100740,19800425,   45,    0
100740,19800426,   47,    0
100740,19800427,   56,    0
100740,19800428,  -12,    0
100740,19800429,    0,    0
100740,19800430,   46,    0
100740,19800501,   36,    0
100740,19800502,   70,    0
100740,19800503,   79,    0
100740,19800504,   89,    0
100740,19800505,   80,    0
100740,19800506,   77,    0
100740,19800507,   96,    0
100740,19800508,   86,    0
100740,19800509,   76,    0
100740,19800510,   74,    0
100740,19800511,   17,    0
100740,19800512,   50,    0
100740,19800513,   70,    0
100740,19800514,  100,    0
100740,19800515,   94,    0
100740,19800516,   75,    0
100740,19800517,   37,    0
100740,19800518,   33,    0
100740,19800519,   54,    0
100740,19800520,   39,    0
100740,19800521,   59,    0
100740,19800522,   92,    0
100740,19800523,   64,    0
100740,19800524,   46,    0
100740,19800525,   40,    0
100740,19800526,   56,    0
100740,19800527,  105,    0
100740,19800528,  106,    0
100740,19800529,   94,    0
100740,19800530,   74,    0
100740,19800531,   13,    0
100740,19800601,   64,    0
100740,19800602,   73,    0
100740,19800603,   45,    0
100740,19800604,   93,    0
100740,19800605,   79,    0
100740,19800606,  105,    0
100740,19800607,  140,    0
100740,19800608,  131,    0
100740,19800609,  128,    0
100740,19800610,  117,    0
100740,19800611,  102,    0
100740,19800612,  104,    0
100740,19800613,  156,    0
100740,19800614,  139,    0
100740,19800615,  113,    0
100740,19800616,   85,    0
100740,19800617,  124,    0
100740,19800618,  111,    0
100740,19800619,  108,    0
100740,19800620,  140,    0
100740,19800621,   72,    0
100740,19800622,   88,    0
100740,19800623,  112,    0
100740,19800624,   82,    0
100740,19800625,   91,    0
100740,19800626,  102,    0
100740,19800627,   83,    0
100740,19800628,   65,    0
100740,19800629,  124,    0
100740,19800630,   46,    0
100740,19800701,   71,    0
100740,19800702,   98,    0
100740,19800703,  105,    0
100740,19800704,   64,    0
100740,19800705,  124,    0
100740,19800706,  143,    0
100740,19800707,  143,    0
100740,19800708,  120,    0
100740,19800709,  117,    0
100740,19800710,  109,    0
100740,19800711,   81,    0
100740,19800712,  105,    0
100740,19800713,   92,    0
100740,19800714,  123,    0
100740,19800715,  148,    0
100740,19800716,  136,    0
100740,19800717,   66,    0
100740,19800718,   73,    0
100740,19800719,  106,    0
100740,19800720,  161,    0
100740,19800721,  105,    0
100740,19800722,   47,    0
100740,19800723,   75,    0
100740,19800724,  108,    0
100740,19800725,  128,    0
100740,19800726,  147,    0
100740,19800727,  141,    0
100740,19800728,  140,    0
100740,19800729,  152,    0
100740,19800730,  150,    0
100740,19800731,  108,    0
100740,19800801,  127,    0
100740,19800802,  145,    0
100740,19800803,  155,    0
100740,19800804,  160,    0
100740,19800805,  132,    0
100740,19800806,  133,    0
100740,19800807,  130,    0
100740,19800808,  163,    0
100740,19800809,  151,    0
100740,19800810,  133,    0
100740,19800811,  150,    0
100740,19800812,  171,    0
100740,19800813,  137,    0
100740,19800814,  116,    0
100740,19800815,  153,    0
100740,19800816,  143,    0
100740,19800817,  139,    0
100740,19800818,  145,    0
100740,19800819,  129,    0
100740,19800820,  137,    0
100740,19800821,  132,    0
100740,19800822,  135,    0
100740,19800823,   99,    0
100740,19800824,  114,    0
100740,19800825,   56,    0
100740,19800826,  116,    0
100740,19800827,  148,    0
100740,19800828,  152,    0
100740,19800829,  129,    0
100740,19800830,  170,    0
100740,19800831,  134,    0
100740,19800901,   89,    0
100740,19800902,   98,    0
100740,19800903,   71,    0
100740,19800904,   97,    0
100740,19800905,  135,    0
100740,19800906,   89,    0
100740,19800907,   72,    0
100740,19800908,   96,    0
100740,19800909,  137,    0
100740,19800910,  106,    0
100740,19800911,  126,    0
100740,19800912,   77,    0
100740,19800913,  155,    0
100740,19800914,   63,    0
100740,19800915,   61,    0
100740,19800916,   72,    0
100740,19800917,   93,    0
100740,19800918,  100,    0
100740,19800919,  128,    0
100740,19800920,  123,    0
100740,19800921,  151,    0
100740,19800922,  140,    0
100740,19800923,  104,    0
100740,19800924,   85,    0
100740,19800925,   82,    0
100740,19800926,   92,    0
100740,19800927,   89,    0
100740,19800928,  117,    0
100740,19800929,  130,    0
100740,19800930,   90,    0
100740,19801001,   82,    0
100740,19801002,   88,    0
100740,19801003,  103,    0
100740,19801004,   67,    0
100740,19801005,   81,    0
100740,19801006,   65,    0
100740,19801007,  107,    0
100740,19801008,   79,    0
100740,19801009,   42,    0
100740,19801010,   -4,    0
100740,19801011,   66,    0
100740,19801012,   57,    0
100740,19801013,   58,    0
100740,19801014,   27,    0
100740,19801015,   50,    0
100740,19801016,   56,    0
100740,19801017,   73,    0
100740,19801018,   63,    0
100740,19801019,   53,    0
100740,19801020,  -17,    0
100740,19801021,  -12,    0
100740,19801022,   -4,    0
100740,19801023,   25,    0
100740,19801024,   68,    0
100740,19801025,   64,    0
100740,19801026,   11,    0
100740,19801027,    1,    0
100740,19801028,    5,    0
100740,19801029,   33,    0
100740,19801030,   48,    0
100740,19801031,    1,    0
100740,19801101,   57,    0
100740,19801102,   15,    0
100740,19801103,  -15,    0
100740,19801104,   -9,    0
100740,19801105,  -19,    0
100740,19801106,   -2,    0
100740,19801107,   -3,    0
100740,19801108,   37,    0
100740,19801109,   54,    0
100740,19801110,   43,    0
100740,19801111,    0,    0
100740,19801112,  -27,    0
100740,19801113,   10,    0
100740,19801114,  -45,    0
100740,19801115,  -35,    0
100740,19801116,   59,    0
100740,19801117,   27,    0
100740,19801118,   63,    0
100740,19801119,   36,    0
100740,19801120,   -5,    0
100740,19801121,   10,    0
100740,19801122,  -15,    0
100740,19801123,  -15,    0
100740,19801124,    6,    0
100740,19801125,  -12,    0
100740,19801126,   34,    0
100740,19801127,   35,    0
100740,19801128,  -30,    0
100740,19801129,  -47,    0
100740,19801130,  -16,    0
100740,19801201,  -54,    0
100740,19801202,  -63,    0
100740,19801203,  -55,    0
100740,19801204,  -75,    0
100740,19801205,  -14,    0
100740,19801206,    0,    0
100740,19801207,  -35,    0
100740,19801208,  -66,    0
100740,19801209,  -68,    0
100740,19801210, -110,    0
100740,19801211,  -84,    0
100740,19801212,  -82,    0
100740,19801213,  -78,    0
100740,19801214,   12,    0
100740,19801215,   47,    0
100740,19801216,  -21,    0
100740,19801217,  -16,    0
100740,19801218,  -50,    0
100740,19801219,  -33,    0
100740,19801220,  -45,    0
100740,19801221,    7,    0
100740,19801222,    6,    0
100740,19801223,  -15,    0
100740,19801224,   -6,    0
100740,19801225,  -23,    0
100740,19801226,    6,    0
100740,19801227,  -27,    0
100740,19801228,   -6,    0
100740,19801229,  -30,    0
100740,19801230,  -64,    0
100740,19801231,  -57,    0
100740,19810101,  -54,    0
100740,19810102,  -25,    0
100740,19810103,   18,    0
100740,19810104,   17,    0
100740,19810105,   -9,    0
100740,19810106,  -17,    0
100740,19810107,  -74,    0
100740,19810108,  -65,    0
100740,19810109, -108,    0
100740,19810110,  -60,    0
100740,19810111,  -17,    0
100740,19810112,  -59,    0
100740,19810113,  -16,    0
100740,19810114,  -94,    0
100740,19810115,  -11,    0
100740,19810116,  -34,    0
100740,19810117,   -2,    0
100740,19810118,    9,    0
100740,19810119,    5,    0
100740,19810120,  -30,    0
100740,19810121,  -40,    0
100740,19810122,  -42,    0
100740,19810123,  -92,    0
