EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105109 105114 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105114,20021231,    7,    0
105114,20030101,    6,    0
105114,20030102,    7,    0
105114,20030103,    7,    0
105114,20030104,    7,    0
105114,20030105,    4,    0
105114,20030106,    5,    0
105114,20030107,    5,    0
105114,20030108,    7,    0
105114,20030109,    8,    0
105114,20030110,    8,    0
105114,20030111,    8,    0
105114,20030112,    5,    0
105114,20030113,    5,    0
105114,20030114,    8,    0
105114,20030115,    4,    0
105114,20030116,    4,    0
105114,20030117,    5,    0
105114,20030118,    7,    0
105114,20030119,    8,    0
105114,20030120,    8,    0
105114,20030121,    7,    0
105114,20030122,    7,    0
105114,20030123,    7,    0
105114,20030124,    4,    0
105114,20030125,    7,    0
105114,20030126,    7,    0
105114,20030127,    5,    0
105114,20030128,    5,    0
105114,20030129,    7,    0
105114,20030130,    7,    0
105114,20030131,    3,    0
105114,20030201,    4,    0
105114,20030202,    6,    0
105114,20030203,    7,    0
105114,20030204,    7,    0
105114,20030205,    6,    0
105114,20030206,    4,    0
105114,20030207,    6,    0
105114,20030208,    3,    0
105114,20030209,    6,    0
105114,20030210,    8,    0
105114,20030211,    7,    0
105114,20030212,    8,    0
105114,20030213,    7,    0
105114,20030214,    8,    0
105114,20030215,    7,    0
105114,20030216,    8,    0
105114,20030217,    6,    0
105114,20030218,    5,    0
105114,20030219,    7,    0
105114,20030220,    6,    0
105114,20030221,    0,    0
105114,20030222,    0,    0
105114,20030223,    1,    0
105114,20030224,    0,    0
105114,20030225,    5,    0
105114,20030226,    5,    0
105114,20030227,    7,    0
105114,20030228,    5,    0
105114,20030301,    7,    0
105114,20030302,    7,    0
105114,20030303,    4,    0
105114,20030304,    3,    0
105114,20030305,    6,    0
105114,20030306,    7,    0
105114,20030307,    5,    0
105114,20030308,    5,    0
105114,20030309,    3,    0
105114,20030310,    4,    0
105114,20030311,    3,    0
105114,20030312,    6,    0
105114,20030313,    2,    0
105114,20030314,    1,    0
105114,20030315,    4,    0
105114,20030316,    3,    0
105114,20030317,    2,    0
105114,20030318,    0,    0
105114,20030319,    0,    0
105114,20030320,    1,    0
105114,20030321,    5,    0
105114,20030322,    0,    0
105114,20030323,    0,    0
105114,20030324,    0,    0
105114,20030325,    0,    0
105114,20030326,    2,    0
105114,20030327,    6,    0
105114,20030328,    6,    0
105114,20030329,    7,    0
105114,20030330,    4,    0
105114,20030331,    4,    0
105114,20030401,    2,    0
105114,20030402,    6,    0
105114,20030403,    6,    0
105114,20030404,    1,    0
105114,20030405,    1,    0
105114,20030406,    2,    0
105114,20030407,    1,    0
105114,20030408,    4,    0
105114,20030409,    7,    0
105114,20030410,    7,    0
105114,20030411,    7,    0
105114,20030412,    6,    0
105114,20030413,    3,    0
105114,20030414,    6,    0
105114,20030415,    3,    0
105114,20030416,    1,    0
105114,20030417,    1,    0
105114,20030418,    0,    0
105114,20030419,    6,    0
105114,20030420,    7,    0
105114,20030421,    5,    0
105114,20030422,    3,    0
105114,20030423,    2,    0
105114,20030424,    4,    0
105114,20030425,    7,    0
105114,20030426,    7,    0
105114,20030427,    6,    0
105114,20030428,    5,    0
105114,20030429,    7,    0
105114,20030430,    8,    0
105114,20030501,    5,    0
105114,20030502,    5,    0
105114,20030503,    2,    0
105114,20030504,    1,    0
105114,20030505,    4,    0
105114,20030506,    6,    0
105114,20030507,    4,    0
105114,20030508,    5,    0
105114,20030509,    4,    0
105114,20030510,    6,    0
105114,20030511,    5,    0
105114,20030512,    5,    0
105114,20030513,    6,    0
105114,20030514,    3,    0
105114,20030515,    2,    0
105114,20030516,    3,    0
105114,20030517,    6,    0
105114,20030518,    7,    0
105114,20030519,    6,    0
105114,20030520,    6,    0
105114,20030521,    7,    0
105114,20030522,    7,    0
105114,20030523,    5,    0
105114,20030524,    7,    0
105114,20030525,    8,    0
105114,20030526,    7,    0
105114,20030527,    6,    0
105114,20030528,    5,    0
105114,20030529,    5,    0
105114,20030530,    2,    0
105114,20030531,    3,    0
105114,20030601,    6,    0
105114,20030602,    5,    0
105114,20030603,    6,    0
105114,20030604,    3,    0
105114,20030605,    6,    0
105114,20030606,    5,    0
105114,20030607,    3,    0
105114,20030608,    5,    0
105114,20030609,    4,    0
105114,20030610,    4,    0
105114,20030611,    2,    0
105114,20030612,    3,    0
105114,20030613,    5,    0
105114,20030614,    5,    0
105114,20030615,    5,    0
105114,20030616,    1,    0
105114,20030617,    4,    0
105114,20030618,    4,    0
105114,20030619,    0,    0
105114,20030620,    0,    0
105114,20030621,    1,    0
105114,20030622,    1,    0
105114,20030623,    2,    0
105114,20030624,    5,    0
105114,20030625,    5,    0
105114,20030626,    6,    0
105114,20030627,    2,    0
105114,20030628,    5,    0
105114,20030629,    4,    0
105114,20030630,    3,    0
105114,20030701,    8,    0
105114,20030702,    7,    0
105114,20030703,    6,    0
105114,20030704,    5,    0
105114,20030705,    2,    0
105114,20030706,    1,    0
105114,20030707,    2,    0
105114,20030708,    3,    0
105114,20030709,    4,    0
105114,20030710,    2,    0
105114,20030711,    3,    0
105114,20030712,    3,    0
105114,20030713,    1,    0
105114,20030714,    0,    0
105114,20030715,    3,    0
105114,20030716,    5,    0
105114,20030717,    3,    0
105114,20030718,    1,    0
105114,20030719,    0,    0
105114,20030720,    4,    0
105114,20030721,    8,    0
105114,20030722,    3,    0
105114,20030723,    3,    0
105114,20030724,    6,    0
105114,20030725,    4,    0
105114,20030726,    5,    0
105114,20030727,    6,    0
105114,20030728,    3,    0
105114,20030729,    2,    0
105114,20030730,    3,    0
105114,20030731,    4,    0
105114,20030801,    1,    0
105114,20030802,    1,    0
105114,20030803,    1,    0
105114,20030804,    1,    0
105114,20030805,    1,    0
105114,20030806,    2,    0
105114,20030807,    1,    0
105114,20030808,    4,    0
105114,20030809,    2,    0
105114,20030810,    2,    0
105114,20030811,    1,    0
105114,20030812,    1,    0
105114,20030813,    2,    0
105114,20030814,    8,    0
105114,20030815,    7,    0
105114,20030816,    4,    0
105114,20030817,    5,    0
105114,20030818,    5,    0
105114,20030819,    2,    0
105114,20030820,    6,    0
105114,20030821,    5,    0
105114,20030822,    1,    0
105114,20030823,    1,    0
105114,20030824,    3,    0
105114,20030825,    3,    0
105114,20030826,    2,    0
105114,20030827,    4,    0
105114,20030828,    7,    0
105114,20030829,    7,    0
105114,20030830,    7,    0
105114,20030831,    4,    0
105114,20030901,    4,    0
105114,20030902,    1,    0
105114,20030903,    1,    0
105114,20030904,    2,    0
105114,20030905,    7,    0
105114,20030906,    7,    0
105114,20030907,    6,    0
105114,20030908,    7,    0
105114,20030909,    7,    0
105114,20030910,    6,    0
105114,20030911,    6,    0
105114,20030912,    5,    0
105114,20030913,    5,    0
105114,20030914,    2,    0
105114,20030915,    1,    0
105114,20030916,    6,    0
105114,20030917,    3,    0
105114,20030918,    1,    0
105114,20030919,    2,    0
105114,20030920,    0,    0
105114,20030921,    0,    0
105114,20030922,    3,    0
105114,20030923,    6,    0
105114,20030924,    4,    0
105114,20030925,    1,    0
105114,20030926,    3,    0
105114,20030927,    7,    0
105114,20030928,    7,    0
105114,20030929,    5,    0
105114,20030930,    3,    0
105114,20031001,    6,    0
105114,20031002,    7,    0
105114,20031003,    7,    0
105114,20031004,    6,    0
105114,20031005,    6,    0
105114,20031006,    2,    0
105114,20031007,    8,    0
105114,20031008,    4,    0
105114,20031009,    6,    0
105114,20031010,    1,    0
105114,20031011,    5,    0
105114,20031012,    7,    0
105114,20031013,    6,    0
105114,20031014,    8,    0
105114,20031015,    7,    0
105114,20031016,    7,    0
105114,20031017,    8,    0
105114,20031018,    7,    0
105114,20031019,    8,    0
105114,20031020,    7,    0
105114,20031021,    7,    0
105114,20031022,    2,    0
105114,20031023,    6,    0
105114,20031024,    7,    0
105114,20031025,    1,    0
105114,20031026,    4,    0
105114,20031027,    2,    0
105114,20031028,    4,    0
105114,20031029,    7,    0
105114,20031030,    7,    0
105114,20031031,    8,    0
105114,20031101,    3,    0
105114,20031102,    6,    0
105114,20031103,    7,    0
105114,20031104,    3,    0
105114,20031105,    0,    0
105114,20031106,    5,    0
105114,20031107,    5,    0
105114,20031108,    6,    0
105114,20031109,    7,    0
105114,20031110,    6,    0
105114,20031111,    5,    0
105114,20031112,    8,    0
105114,20031113,    4,    0
105114,20031114,    5,    0
105114,20031115,    4,    0
105114,20031116,    7,    0
105114,20031117,    5,    0
105114,20031118,    1,    0
105114,20031119,    1,    0
105114,20031120,    8,    0
105114,20031121,    8,    0
105114,20031122,    8,    0
105114,20031123,    8,    0
105114,20031124,    7,    0
105114,20031125,    7,    0
105114,20031126,    5,    0
105114,20031127,    8,    0
105114,20031128,    7,    0
105114,20031129,    7,    0
105114,20031130,    8,    0
105114,20031201,    7,    0
105114,20031202,    5,    0
105114,20031203,    7,    0
105114,20031204,    2,    0
105114,20031205,    8,    0
105114,20031206,    8,    0
105114,20031207,    7,    0
105114,20031208,    1,    0
105114,20031209,    8,    0
105114,20031210,    5,    0
105114,20031211,    3,    0
105114,20031212,    5,    0
105114,20031213,    6,    0
105114,20031214,    7,    0
105114,20031215,    7,    0
105114,20031216,    1,    0
105114,20031217,    5,    0
105114,20031218,    3,    0
105114,20031219,    7,    0
105114,20031220,    6,    0
105114,20031221,    7,    0
105114,20031222,    6,    0
105114,20031223,    3,    0
105114,20031224,    1,    0
105114,20031225,    2,    0
105114,20031226,    3,    0
105114,20031227,    6,    0
105114,20031228,    8,    0
105114,20031229,    2,    0
105114,20031230,    7,    0
105114,20031231,    7,    0
105114,20040101,    8,    0
105114,20040102,    8,    0
105114,20040103,    8,    0
105114,20040104,    7,    0
105114,20040105,    5,    0
105114,20040106,    3,    0
105114,20040107,    6,    0
105114,20040108,    8,    0
105114,20040109,    7,    0
105114,20040110,    6,    0
105114,20040111,    8,    0
105114,20040112,    7,    0
105114,20040113,    8,    0
105114,20040114,    7,    0
105114,20040115,    6,    0
105114,20040116,    8,    0
105114,20040117,    8,    0
105114,20040118,    7,    0
105114,20040119,    5,    0
105114,20040120,    7,    0
105114,20040121,    6,    0
105114,20040122,    6,    0
105114,20040123,    4,    0
105114,20040124,    7,    0
105114,20040125,    5,    0
105114,20040126,    8,    0
105114,20040127,    8,    0
105114,20040128,    7,    0
105114,20040129,    7,    0
105114,20040130,    3,    0
105114,20040131,    5,    0
105114,20040201,    4,    0
105114,20040202,    6,    0
105114,20040203,    4,    0
105114,20040204,    5,    0
105114,20040205,    2,    0
105114,20040206,    4,    0
105114,20040207,    6,    0
105114,20040208,    7,    0
105114,20040209,    3,    0
105114,20040210,    4,    0
105114,20040211,    7,    0
105114,20040212,    3,    0
105114,20040213,    4,    0
105114,20040214,    7,    0
105114,20040215,    8,    0
105114,20040216,    7,    0
105114,20040217,    5,    0
105114,20040218,    7,    0
105114,20040219,    7,    0
105114,20040220,    3,    0
105114,20040221,    7,    0
105114,20040222,    8,    0
105114,20040223,    7,    0
105114,20040224,    1,    0
105114,20040225,    3,    0
105114,20040226,    7,    0
105114,20040227,    3,    0
105114,20040228,    7,    0
105114,20040229,    5,    0
105114,20040301,    2,    0
105114,20040302,    2,    0
105114,20040303,    1,    0
105114,20040304,    7,    0
105114,20040305,    8,    0
105114,20040306,    7,    0
105114,20040307,    4,    0
105114,20040308,    7,    0
105114,20040309,    5,    0
105114,20040310,    6,    0
105114,20040311,    5,    0
105114,20040312,    6,    0
105114,20040313,    8,    0
105114,20040314,    6,    0
105114,20040315,    2,    0
105114,20040316,    1,    0
105114,20040317,    0,    0
105114,20040318,    5,    0
105114,20040319,    5,    0
105114,20040320,    8,    0
105114,20040321,    7,    0
105114,20040322,    5,    0
105114,20040323,    7,    0
105114,20040324,    8,    0
105114,20040325,    7,    0
105114,20040326,    7,    0
105114,20040327,    3,    0
105114,20040328,    0,    0
105114,20040329,    0,    0
105114,20040330,    3,    0
105114,20040331,    5,    0
105114,20040401,    4,    0
105114,20040402,    6,    0
105114,20040403,    7,    0
105114,20040404,    7,    0
105114,20040405,    6,    0
105114,20040406,    7,    0
105114,20040407,    5,    0
105114,20040408,    5,    0
105114,20040409,    8,    0
105114,20040410,    7,    0
105114,20040411,    1,    0
105114,20040412,    5,    0
105114,20040413,    6,    0
105114,20040414,    2,    0
105114,20040415,    7,    0
105114,20040416,    7,    0
105114,20040417,    7,    0
105114,20040418,    7,    0
105114,20040419,    7,    0
105114,20040420,    7,    0
105114,20040421,    2,    0
105114,20040422,    6,    0
105114,20040423,    6,    0
105114,20040424,    5,    0
105114,20040425,    1,    0
105114,20040426,    2,    0
105114,20040427,    6,    0
105114,20040428,    5,    0
105114,20040429,    7,    0
105114,20040430,    6,    0
105114,20040501,    7,    0
105114,20040502,    7,    0
105114,20040503,    8,    0
105114,20040504,    7,    0
105114,20040505,    7,    0
105114,20040506,    7,    0
105114,20040507,    6,    0
105114,20040508,    8,    0
105114,20040509,    8,    0
105114,20040510,    4,    0
105114,20040511,    4,    0
105114,20040512,    2,    0
105114,20040513,    2,    0
105114,20040514,    4,    0
105114,20040515,    3,    0
105114,20040516,    0,    0
105114,20040517,    1,    0
105114,20040518,    1,    0
105114,20040519,    0,    0
105114,20040520,    3,    0
105114,20040521,    7,    0
105114,20040522,    3,    0
105114,20040523,    1,    0
105114,20040524,    1,    0
105114,20040525,    3,    0
105114,20040526,    4,    0
105114,20040527,    7,    0
105114,20040528,    1,    0
105114,20040529,    3,    0
105114,20040530,    4,    0
105114,20040531,    8,    0
105114,20040601,    7,    0
105114,20040602,    7,    0
105114,20040603,    7,    0
105114,20040604,    7,    0
105114,20040605,    4,    0
105114,20040606,    1,    0
105114,20040607,    2,    0
105114,20040608,    1,    0
105114,20040609,    2,    0
105114,20040610,    4,    0
105114,20040611,    6,    0
105114,20040612,    5,    0
105114,20040613,    3,    0
105114,20040614,    2,    0
105114,20040615,    5,    0
105114,20040616,    5,    0
105114,20040617,    2,    0
105114,20040618,    3,    0
105114,20040619,    6,    0
105114,20040620,    6,    0
105114,20040621,    5,    0
105114,20040622,    6,    0
105114,20040623,    7,    0
105114,20040624,    3,    0
105114,20040625,    3,    0
105114,20040626,    4,    0
105114,20040627,    3,    0
105114,20040628,    5,    0
105114,20040629,    1,    0
105114,20040630,    2,    0
105114,20040701,    7,    0
105114,20040702,    5,    0
105114,20040703,    2,    0
105114,20040704,    1,    0
105114,20040705,    7,    0
105114,20040706,    7,    0
105114,20040707,    6,    0
105114,20040708,    7,    0
105114,20040709,    4,    0
105114,20040710,    5,    0
105114,20040711,    7,    0
105114,20040712,    7,    0
105114,20040713,    6,    0
105114,20040714,    3,    0
105114,20040715,    2,    0
105114,20040716,    3,    0
105114,20040717,    4,    0
105114,20040718,    6,    0
105114,20040719,    3,    0
105114,20040720,    6,    0
105114,20040721,    5,    0
105114,20040722,    4,    0
105114,20040723,    5,    0
105114,20040724,    4,    0
105114,20040725,    2,    0
105114,20040726,    6,    0
105114,20040727,    1,    0
105114,20040728,    0,    0
105114,20040729,    1,    0
105114,20040730,    3,    0
105114,20040731,    4,    0
105114,20040801,    1,    0
105114,20040802,    2,    0
105114,20040803,    5,    0
105114,20040804,    6,    0
105114,20040805,    6,    0
105114,20040806,    4,    0
105114,20040807,    3,    0
105114,20040808,    3,    0
105114,20040809,    6,    0
105114,20040810,    7,    0
105114,20040811,    5,    0
105114,20040812,    4,    0
105114,20040813,    5,    0
105114,20040814,    4,    0
105114,20040815,    4,    0
105114,20040816,    7,    0
105114,20040817,    7,    0
105114,20040818,    3,    0
105114,20040819,    8,    0
105114,20040820,    4,    0
105114,20040821,    6,    0
105114,20040822,    5,    0
105114,20040823,    5,    0
105114,20040824,    6,    0
105114,20040825,    4,    0
105114,20040826,    6,    0
105114,20040827,    3,    0
105114,20040828,    1,    0
105114,20040829,    6,    0
105114,20040830,    6,    0
105114,20040831,    4,    0
105114,20040901,    1,    0
105114,20040902,    1,    0
105114,20040903,    1,    0
105114,20040904,    2,    0
105114,20040905,    1,    0
105114,20040906,    1,    0
105114,20040907,    1,    0
105114,20040908,    1,    0
105114,20040909,    1,    0
105114,20040910,    4,    0
105114,20040911,    6,    0
105114,20040912,    5,    0
105114,20040913,    3,    0
105114,20040914,    7,    0
105114,20040915,    5,    0
105114,20040916,    3,    0
105114,20040917,    3,    0
105114,20040918,    1,    0
105114,20040919,    5,    0
105114,20040920,    5,    0
105114,20040921,    3,    0
105114,20040922,    3,    0
105114,20040923,    7,    0
105114,20040924,    5,    0
105114,20040925,    5,    0
105114,20040926,    7,    0
105114,20040927,    5,    0
105114,20040928,    5,    0
105114,20040929,    6,    0
105114,20040930,    5,    0
105114,20041001,    3,    0
105114,20041002,    6,    0
105114,20041003,    5,    0
105114,20041004,    5,    0
105114,20041005,    2,    0
105114,20041006,    7,    0
105114,20041007,    6,    0
105114,20041008,    7,    0
105114,20041009,    6,    0
105114,20041010,    6,    0
105114,20041011,    6,    0
105114,20041012,    7,    0
105114,20041013,    7,    0
105114,20041014,    8,    0
105114,20041015,    7,    0
105114,20041016,    7,    0
105114,20041017,    6,    0
105114,20041018,    6,    0
105114,20041019,    8,    0
105114,20041020,    6,    0
105114,20041021,    5,    0
105114,20041022,    5,    0
105114,20041023,    3,    0
105114,20041024,    2,    0
105114,20041025,    7,    0
105114,20041026,    8,    0
105114,20041027,    7,    0
105114,20041028,    6,    0
105114,20041029,    7,    0
105114,20041030,    3,    0
105114,20041031,    7,    0
105114,20041101,    8,    0
105114,20041102,    6,    0
105114,20041103,    7,    0
105114,20041104,    8,    0
105114,20041105,    5,    0
105114,20041106,    7,    0
105114,20041107,    3,    0
105114,20041108,    4,    0
105114,20041109,    4,    0
105114,20041110,    6,    0
105114,20041111,    7,    0
105114,20041112,    5,    0
105114,20041113,    4,    0
105114,20041114,    1,    0
105114,20041115,    2,    0
105114,20041116,    1,    0
105114,20041117,    2,    0
105114,20041118,    4,    0
105114,20041119,    5,    0
105114,20041120,    7,    0
105114,20041121,    6,    0
105114,20041122,    6,    0
105114,20041123,    5,    0
105114,20041124,    5,    0
105114,20041125,    6,    0
105114,20041126,    7,    0
105114,20041127,    1,    0
105114,20041128,    8,    0
105114,20041129,    8,    0
105114,20041130,    8,    0
105114,20041201,    8,    0
105114,20041202,    7,    0
105114,20041203,    7,    0
105114,20041204,    7,    0
105114,20041205,    8,    0
105114,20041206,    8,    0
105114,20041207,    8,    0
105114,20041208,    8,    0
105114,20041209,    8,    0
105114,20041210,    8,    0
105114,20041211,    8,    0
105114,20041212,    8,    0
105114,20041213,    8,    0
105114,20041214,    8,    0
105114,20041215,    6,    0
105114,20041216,    7,    0
105114,20041217,    7,    0
105114,20041218,    7,    0
105114,20041219,    8,    0
105114,20041220,    8,    0
105114,20041221,    6,    0
105114,20041222,    3,    0
105114,20041223,    7,    0
105114,20041224,    6,    0
105114,20041225,    7,    0
105114,20041226,    8,    0
105114,20041227,    7,    0
105114,20041228,    7,    0
105114,20041229,    4,    0
105114,20041230,    5,    0
105114,20041231,    3,    0
105114,20050101,    5,    0
105114,20050102,    7,    0
105114,20050103,    3,    0
105114,20050104,    0,    0
105114,20050105,    3,    0
105114,20050106,    5,    0
105114,20050107,    7,    0
105114,20050108,    2,    0
105114,20050109,    5,    0
105114,20050110,    1,    0
105114,20050111,    0,    0
105114,20050112,    5,    0
105114,20050113,    4,    0
105114,20050114,    2,    0
105114,20050115,    8,    0
105114,20050116,    6,    0
105114,20050117,    8,    0
105114,20050118,    8,    0
105114,20050119,    7,    0
105114,20050120,    8,    0
105114,20050121,    7,    0
105114,20050122,    7,    0
105114,20050123,    6,    0
105114,20050124,    5,    0
105114,20050125,    2,    0
105114,20050126,    3,    0
105114,20050127,    5,    0
105114,20050128,    6,    0
105114,20050129,    2,    0
105114,20050130,    3,    0
105114,20050131,    5,    0
105114,20050201,    6,    0
105114,20050202,    5,    0
105114,20050203,    1,    0
105114,20050204,    7,    0
105114,20050205,    4,    0
105114,20050206,    4,    0
105114,20050207,    1,    0
105114,20050208,    2,    0
105114,20050209,    1,    0
105114,20050210,    5,    0
105114,20050211,    8,    0
105114,20050212,    8,    0
105114,20050213,    6,    0
105114,20050214,    5,    0
105114,20050215,    5,    0
105114,20050216,    5,    0
105114,20050217,    6,    0
105114,20050218,    7,    0
105114,20050219,    7,    0
105114,20050220,    6,    0
105114,20050221,    6,    0
105114,20050222,    5,    0
105114,20050223,    5,    0
105114,20050224,    6,    0
105114,20050225,    4,    0
105114,20050226,    6,    0
105114,20050227,    7,    0
105114,20050228,    4,    0
105114,20050301,    4,    0
105114,20050302,    1,    0
105114,20050303,    5,    0
105114,20050304,    4,    0
105114,20050305,    8,    0
105114,20050306,    6,    0
105114,20050307,    3,    0
105114,20050308,    7,    0
105114,20050309,    7,    0
105114,20050310,    3,    0
105114,20050311,    2,    0
105114,20050312,    6,    0
105114,20050313,    4,    0
105114,20050314,    5,    0
105114,20050315,    1,    0
105114,20050316,    1,    0
105114,20050317,    1,    0
105114,20050318,    0,    0
105114,20050319,    0,    0
105114,20050320,    3,    0
105114,20050321,    5,    0
105114,20050322,    8,    0
105114,20050323,    5,    0
105114,20050324,    8,    0
105114,20050325,    4,    0
105114,20050326,    6,    0
105114,20050327,    7,    0
105114,20050328,    6,    0
105114,20050329,    7,    0
105114,20050330,    6,    0
105114,20050331,    7,    0
105114,20050401,    4,    0
105114,20050402,    5,    0
105114,20050403,    4,    0
105114,20050404,    3,    0
105114,20050405,    6,    0
105114,20050406,    7,    0
105114,20050407,    8,    0
105114,20050408,    7,    0
105114,20050409,    8,    0
105114,20050410,    4,    0
105114,20050411,    6,    0
105114,20050412,    7,    0
105114,20050413,    7,    0
105114,20050414,    2,    0
105114,20050415,    8,    0
105114,20050416,    8,    0
105114,20050417,    8,    0
105114,20050418,    7,    0
105114,20050419,    7,    0
105114,20050420,    7,    0
105114,20050421,    5,    0
105114,20050422,    2,    0
105114,20050423,    7,    0
105114,20050424,    8,    0
105114,20050425,    7,    0
105114,20050426,    4,    0
105114,20050427,    7,    0
105114,20050428,    7,    0
105114,20050429,    5,    0
105114,20050430,    2,    0
105114,20050501,    2,    0
105114,20050502,    6,    0
105114,20050503,    7,    0
105114,20050504,    5,    0
105114,20050505,    6,    0
105114,20050506,    7,    0
105114,20050507,    6,    0
105114,20050508,    2,    0
105114,20050509,    5,    0
105114,20050510,    6,    0
105114,20050511,    1,    0
105114,20050512,    6,    0
105114,20050513,    5,    0
105114,20050514,    7,    0
105114,20050515,    5,    0
105114,20050516,    7,    0
105114,20050517,    6,    0
105114,20050518,    7,    0
105114,20050519,    5,    0
105114,20050520,    5,    0
105114,20050521,    7,    0
105114,20050522,    7,    0
105114,20050523,    7,    0
105114,20050524,    4,    0
105114,20050525,    6,    0
105114,20050526,    2,    0
105114,20050527,    3,    0
105114,20050528,    2,    0
105114,20050529,    5,    0
105114,20050530,    8,    0
105114,20050531,    1,    0
105114,20050601,    1,    0
105114,20050602,    3,    0
105114,20050603,    3,    0
105114,20050604,    6,    0
105114,20050605,    7,    0
105114,20050606,    7,    0
105114,20050607,    3,    0
105114,20050608,    3,    0
105114,20050609,    7,    0
105114,20050610,    2,    0
105114,20050611,    1,    0
105114,20050612,    2,    0
105114,20050613,    5,    0
105114,20050614,    8,    0
105114,20050615,    6,    0
105114,20050616,    6,    0
105114,20050617,    3,    0
105114,20050618,    2,    0
105114,20050619,    1,    0
105114,20050620,    1,    0
105114,20050621,    7,    0
105114,20050622,    3,    0
105114,20050623,    4,    0
105114,20050624,    6,    0
105114,20050625,    3,    0
105114,20050626,    1,    0
105114,20050627,    3,    0
105114,20050628,    5,    0
105114,20050629,    6,    0
105114,20050630,    5,    0
105114,20050701,    6,    0
105114,20050702,    4,    0
105114,20050703,    1,    0
105114,20050704,    7,    0
105114,20050705,    4,    0
105114,20050706,    7,    0
105114,20050707,    7,    0
105114,20050708,    7,    0
105114,20050709,    6,    0
105114,20050710,    5,    0
105114,20050711,    4,    0
105114,20050712,    3,    0
105114,20050713,    2,    0
105114,20050714,    1,    0
105114,20050715,    2,    0
105114,20050716,    4,    0
105114,20050717,    1,    0
105114,20050718,    4,    0
105114,20050719,    5,    0
105114,20050720,    1,    0
105114,20050721,    3,    0
105114,20050722,    1,    0
105114,20050723,    5,    0
105114,20050724,    6,    0
105114,20050725,    6,    0
105114,20050726,    4,    0
105114,20050727,    3,    0
105114,20050728,    1,    0
105114,20050729,    6,    0
105114,20050730,    2,    0
105114,20050731,    2,    0
105114,20050801,    5,    0
105114,20050802,    8,    0
105114,20050803,    5,    0
105114,20050804,    3,    0
105114,20050805,    2,    0
105114,20050806,    7,    0
105114,20050807,    6,    0
105114,20050808,    1,    0
105114,20050809,    2,    0
105114,20050810,    3,    0
105114,20050811,    7,    0
105114,20050812,    1,    0
105114,20050813,    6,    0
105114,20050814,    6,    0
105114,20050815,    7,    0
105114,20050816,    4,    0
105114,20050817,    4,    0
105114,20050818,    6,    0
105114,20050819,    6,    0
105114,20050820,    7,    0
105114,20050821,    8,    0
105114,20050822,    7,    0
105114,20050823,    5,    0
105114,20050824,    4,    0
105114,20050825,    6,    0
105114,20050826,    7,    0
105114,20050827,    7,    0
105114,20050828,    4,    0
105114,20050829,    1,    0
105114,20050830,    1,    0
105114,20050831,    1,    0
105114,20050901,    2,    0
105114,20050902,    3,    0
105114,20050903,    3,    0
105114,20050904,    3,    0
105114,20050905,    5,    0
105114,20050906,    6,    0
105114,20050907,    5,    0
105114,20050908,    4,    0
105114,20050909,    7,    0
105114,20050910,    6,    0
105114,20050911,    6,    0
105114,20050912,    6,    0
105114,20050913,    5,    0
105114,20050914,    2,    0
105114,20050915,    2,    0
105114,20050916,    4,    0
105114,20050917,    7,    0
105114,20050918,    6,    0
105114,20050919,    8,    0
105114,20050920,    6,    0
105114,20050921,    3,    0
105114,20050922,    1,    0
105114,20050923,    3,    0
105114,20050924,    3,    0
105114,20050925,    7,    0
105114,20050926,    5,    0
105114,20050927,    7,    0
105114,20050928,    5,    0
105114,20050929,    7,    0
105114,20050930,    3,    0
105114,20051001,    7,    0
105114,20051002,    7,    0
105114,20051003,    7,    0
105114,20051004,    6,    0
105114,20051005,    6,    0
105114,20051006,    6,    0
105114,20051007,    6,    0
105114,20051008,    2,    0
105114,20051009,    1,    0
105114,20051010,    1,    0
105114,20051011,    1,    0
105114,20051012,    4,    0
105114,20051013,    4,    0
105114,20051014,    2,    0
105114,20051015,    1,    0
105114,20051016,    5,    0
105114,20051017,    8,    0
105114,20051018,    8,    0
105114,20051019,    8,    0
105114,20051020,    7,    0
105114,20051021,    7,    0
105114,20051022,    4,    0
105114,20051023,    6,    0
105114,20051024,    4,    0
105114,20051025,    6,    0
105114,20051026,    4,    0
105114,20051027,    1,    0
105114,20051028,    2,    0
105114,20051029,    3,    0
105114,20051030,    0,    0
105114,20051031,    3,    0
105114,20051101,    2,    0
105114,20051102,    7,    0
105114,20051103,    2,    0
105114,20051104,    8,    0
105114,20051105,    6,    0
105114,20051106,    1,    0
105114,20051107,    5,    0
105114,20051108,    5,    0
