EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105111 105116 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
105116,20161201,   87,    0
105116,20161202,   81,    0
105116,20161203,   74,    0
105116,20161204,   83,    0
105116,20161205,   89,    0
105116,20161206,   91,    0
105116,20161207,   95,    0
105116,20161208,   98,    0
105116,20161209,  100,    0
105116,20161210,   98,    0
105116,20161211,   98,    0
105116,20161212,   98,    0
105116,20161213,   96,    0
105116,20161214,   97,    0
105116,20161215,   95,    0
105116,20161216,   91,    0
105116,20161217,   90,    0
105116,20161218,   91,    0
105116,20161219,   89,    0
105116,20161220,   84,    0
105116,20161221,   88,    0
105116,20161222,   96,    0
105116,20161223,   96,    0
105116,20161224,   90,    0
105116,20161225,   85,    0
105116,20161226,   90,    0
105116,20161227,   80,    0
105116,20161228,   77,    0
105116,20161229,   85,    0
105116,20161230,   93,    0
105116,20161231,   98,    0
906700,20170101,   95,    0
906700,20170102,   95,    0
906700,20170103,   75,    0
906700,20170104,   83,    0
906700,20170105,   65,    0
906700,20170106,   60,    0
906700,20170107,   72,    0
906700,20170108,   75,    0
906700,20170109,   79,    0
906700,20170110,   89,    0
906700,20170111,   83,    0
906700,20170112,   81,    0
906700,20170113,   71,    0
906700,20170114,   76,    0
906700,20170115,   81,    0
906700,20170116,   74,    0
906700,20170117,   63,    0
906700,20170118,   64,    0
906700,20170119,   71,    0
906700,20170120,   82,    0
906700,20170121,   87,    0
906700,20170122,   88,    0
906700,20170123,   89,    0
906700,20170124,   84,    0
906700,20170125,   75,    0
906700,20170126,   82,    0
906700,20170127,   85,    0
906700,20170128,   84,    0
906700,20170129,   86,    0
906700,20170130,   87,    0
906700,20170131,   96,    0
105116,20170201,   86,    0
105116,20170202,   92,    0
105116,20170203,   81,    0
105116,20170204,   76,    0
105116,20170205,   95,    0
105116,20170206,   91,    0
105116,20170207,   92,    0
105116,20170208,   93,    0
105116,20170209,   75,    0
105116,20170210,   87,    0
105116,20170211,   82,    0
105116,20170212,   82,    0
105116,20170213,   87,    0
105116,20170214,   79,    0
105116,20170215,   82,    0
105116,20170216,   80,    0
105116,20170217,   89,    0
105116,20170218,   84,    0
105116,20170219,   72,    0
105116,20170220,   67,    0
105116,20170221,   78,    0
105116,20170222,   70,    0
105116,20170223,   55,    0
105116,20170224,   56,    0
105116,20170225,   66,    0
105116,20170226,   63,    0
105116,20170227,   59,    0
105116,20170228,   71,    0
105116,20170301,   81,    0
105116,20170302,   82,    0
105116,20170303,   85,    0
105116,20170304,   83,    0
105116,20170305,   78,    0
105116,20170306,   82,    0
105116,20170307,   86,    0
105116,20170308,   87,    0
105116,20170309,   84,    0
105116,20170310,   73,    0
105116,20170311,   68,    0
105116,20170312,   71,    0
105116,20170313,   70,    0
105116,20170314,   63,    0
105116,20170315,   64,    0
105116,20170316,   67,    0
105116,20170317,   60,    0
105116,20170318,   71,    0
105116,20170319,   79,    0
105116,20170320,   72,    0
105116,20170321,   65,    0
105116,20170322,   76,    0
105116,20170323,   77,    0
105116,20170324,   80,    0
105116,20170325,   72,    0
105116,20170326,   72,    0
105116,20170327,   71,    0
105116,20170328,   61,    0
105116,20170329,   62,    0
105116,20170330,   65,    0
105116,20170331,   56,    0
105116,20170401,   65,    0
105116,20170402,   75,    0
105116,20170403,   77,    0
105116,20170404,   65,    0
105116,20170405,   61,    0
105116,20170406,   61,    0
105116,20170407,   56,    0
105116,20170408,   62,    0
105116,20170409,   61,    0
105116,20170410,   54,    0
105116,20170411,   61,    0
105116,20170412,   55,    0
105116,20170413,   53,    0
105116,20170414,   58,    0
105116,20170415,   61,    0
105116,20170416,   62,    0
105116,20170417,   60,    0
105116,20170418,   46,    0
105116,20170419,   55,    0
105116,20170420,   48,    0
105116,20170421,   41,    0
105116,20170422,   50,    0
105116,20170423,   56,    0
105116,20170424,   50,    0
105116,20170425,   79,    0
105116,20170426,   84,    0
105116,20170427,   85,    0
105116,20170428,   78,    0
105116,20170429,   67,    0
105116,20170430,   63,    0
105116,20170501,   84,    0
105116,20170502,   92,    0
105116,20170503,   77,    0
105116,20170504,   89,    0
105116,20170505,   71,    0
105116,20170506,   89,    0
105116,20170507,   86,    0
105116,20170508,   75,    0
105116,20170509,   64,    0
105116,20170510,   71,    0
105116,20170511,   88,    0
105116,20170512,   88,    0
105116,20170513,   83,    0
105116,20170514,   76,    0
105116,20170515,   68,    0
105116,20170516,   63,    0
105116,20170517,   59,    0
105116,20170518,   66,    0
105116,20170519,   83,    0
105116,20170520,   75,    0
105116,20170521,   69,    0
105116,20170522,   62,    0
105116,20170523,   60,    0
105116,20170524,   62,    0
105116,20170525,   56,    0
105116,20170526,   64,    0
105116,20170527,   63,    0
105116,20170528,   64,    0
105116,20170529,   54,    0
105116,20170530,   55,    0
105116,20170531,   74,    0
105116,20170601,   75,    0
105116,20170602,   66,    0
105116,20170603,   78,    0
105116,20170604,   76,    0
105116,20170605,   72,    0
105116,20170606,   80,    0
105116,20170607,   55,    0
105116,20170608,   64,    0
105116,20170609,   60,    0
105116,20170610,   64,    0
105116,20170611,   64,    0
105116,20170612,   64,    0
105116,20170613,   69,    0
105116,20170614,   81,    0
105116,20170615,   73,    0
105116,20170616,   59,    0
105116,20170617,   55,    0
105116,20170618,   62,    0
105116,20170619,   59,    0
105116,20170620,   52,    0
105116,20170621,   59,    0
105116,20170622,   57,    0
105116,20170623,   59,    0
105116,20170624,   57,    0
105116,20170625,   64,    0
105116,20170626,   70,    0
105116,20170627,   70,    0
105116,20170628,   74,    0
105116,20170629,   85,    0
105116,20170630,   71,    0
105116,20170701,   74,    0
105116,20170702,   79,    0
105116,20170703,   66,    0
105116,20170704,   65,    0
105116,20170705,   60,    0
105116,20170706,   48,    0
105116,20170707,   42,    0
105116,20170708,   57,    0
105116,20170709,   80,    0
105116,20170710,   81,    0
105116,20170711,   74,    0
105116,20170712,   58,    0
105116,20170713,   60,    0
105116,20170714,   55,    0
105116,20170715,   53,    0
105116,20170716,   52,    0
105116,20170717,   57,    0
105116,20170718,   51,    0
105116,20170719,   43,    0
105116,20170720,   55,    0
105116,20170721,   78,    0
105116,20170722,   78,    0
105116,20170723,   64,    0
105116,20170724,   68,    0
105116,20170725,   85,    0
105116,20170726,   66,    0
105116,20170727,   63,    0
105116,20170728,   58,    0
105116,20170729,   65,    0
105116,20170730,   67,    0
105116,20170731,   81,    0
105116,20170801,   69,    0
105116,20170802,   58,    0
105116,20170803,   48,    0
105116,20170804,   52,    0
105116,20170805,   57,    0
105116,20170806,   55,    0
105116,20170807,   59,    0
105116,20170808,   88,    0
105116,20170809,   71,    0
105116,20170810,   78,    0
105116,20170811,   89,    0
105116,20170812,   73,    0
105116,20170813,   72,    0
105116,20170814,   70,    0
105116,20170815,   62,    0
105116,20170816,   68,    0
105116,20170817,   69,    0
105116,20170818,   69,    0
105116,20170819,   57,    0
105116,20170820,   57,    0
105116,20170821,   62,    0
105116,20170822,   67,    0
105116,20170823,   66,    0
105116,20170824,   78,    0
105116,20170825,   73,    0
105116,20170826,   56,    0
105116,20170827,   62,    0
105116,20170828,   70,    0
105116,20170829,   67,    0
105116,20170830,   60,    0
105116,20170831,   86,    0
105116,20170901,   84,    0
105116,20170902,   90,    0
105116,20170903,   75,    0
105116,20170904,   69,    0
105116,20170905,   67,    0
105116,20170906,   61,    0
105116,20170907,   61,    0
105116,20170908,   67,    0
105116,20170909,   80,    0
105116,20170910,   74,    0
105116,20170911,   72,    0
105116,20170912,   72,    0
105116,20170913,   66,    0
105116,20170914,   69,    0
105116,20170915,   74,    0
105116,20170916,   75,    0
105116,20170917,   81,    0
105116,20170918,   74,    0
105116,20170919,   86,    0
105116,20170920,   75,    0
105116,20170921,   79,    0
105116,20170922,   79,    0
105116,20170923,   80,    0
105116,20170924,   74,    0
105116,20170925,   84,    0
105116,20170926,   81,    0
105116,20170927,   80,    0
105116,20170928,   71,    0
105116,20170929,   72,    0
105116,20170930,   84,    0
105116,20171001,   83,    0
105116,20171002,   84,    0
105116,20171003,   83,    0
105116,20171004,   82,    0
105116,20171005,   64,    0
105116,20171006,   63,    0
105116,20171007,   71,    0
105116,20171008,   75,    0
105116,20171009,   73,    0
105116,20171010,   78,    0
105116,20171011,   76,    0
105116,20171012,   74,    0
105116,20171013,   82,    0
105116,20171014,   81,    0
105116,20171015,   80,    0
105116,20171016,   79,    0
105116,20171017,   78,    0
105116,20171018,   75,    0
105116,20171019,   74,    0
105116,20171020,   73,    0
105116,20171021,   73,    0
105116,20171022,   80,    0
105116,20171023,   86,    0
105116,20171024,   85,    0
105116,20171025,   85,    0
105116,20171026,   87,    0
105116,20171027,   74,    0
105116,20171028,   72,    0
105116,20171029,   77,    0
105116,20171030,   57,    0
105116,20171031,   71,    0
105116,20171101,   82,    0
105116,20171102,   77,    0
105116,20171103,   79,    0
105116,20171104,   90,    0
105116,20171105,   82,    0
105116,20171106,   62,    0
105116,20171107,   78,    0
105116,20171108,   84,    0
105116,20171109,   74,    0
105116,20171110,   75,    0
105116,20171111,   89,    0
105116,20171112,   84,    0
105116,20171113,   76,    0
105116,20171114,   66,    0
105116,20171115,   75,    0
105116,20171116,   79,    0
105116,20171117,   79,    0
105116,20171118,   78,    0
105116,20171119,   86,    0
105116,20171120,   84,    0
105116,20171121,   81,    0
105116,20171122,   75,    0
105116,20171123,   56,    0
105116,20171124,   70,    0
105116,20171125,   78,    0
105116,20171126,   77,    0
105116,20171127,   78,    0
105116,20171128,   73,    0
105116,20171129,   85,    0
105116,20171130,   84,    0
105116,20171201,   78,    0
105116,20171202,   65,    0
105116,20171203,   66,    0
105116,20171204,   76,    0
105116,20171205,   88,    0
105116,20171206,   89,    0
105116,20171207,   78,    0
105116,20171208,   79,    0
105116,20171209,   84,    0
105116,20171210,   88,    0
105116,20171211,   93,    0
105116,20171212,   89,    0
105116,20171213,   88,    0
105116,20171214,   81,    0
105116,20171215,   77,    0
105116,20171216,   81,    0
105116,20171217,   78,    0
105116,20171218,   92,    0
105116,20171219,   89,    0
105116,20171220,   83,    0
105116,20171221,   86,    0
105116,20171222,   91,    0
105116,20171223,   86,    0
105116,20171224,   86,    0
105116,20171225,   94,    0
105116,20171226,   91,    0
105116,20171227,   88,    0
105116,20171228,   76,    0
105116,20171229,   83,    0
105116,20171230,   95,    0
105116,20171231,   83,    0
105116,20180101,   80,    0
105116,20180102,   80,    0
105116,20180103,   81,    0
105116,20180104,   90,    0
105116,20180105,   83,    0
105116,20180106,   90,    0
105116,20180107,   90,    0
105116,20180108,   89,    0
105116,20180109,   91,    0
105116,20180110,   93,    0
105116,20180111,   89,    0
105116,20180112,   84,    0
105116,20180113,   85,    0
105116,20180114,   87,    0
105116,20180115,   79,    0
105116,20180116,   85,    0
105116,20180117,   64,    0
105116,20180118,   84,    0
105116,20180119,   74,    0
105116,20180120,   87,    0
105116,20180121,   88,    0
105116,20180122,   92,    0
105116,20180123,   84,    0
105116,20180124,   81,    0
105116,20180125,   66,    0
105116,20180126,   91,    0
105116,20180127,   87,    0
105116,20180128,   88,    0
105116,20180129,   95,    0
105116,20180130,   88,    0
105116,20180131,   74,    0
105116,20180201,   83,    0
105116,20180202,   77,    0
105116,20180203,   71,    0
105116,20180204,   75,    0
105116,20180205,   81,    0
105116,20180206,   81,    0
105116,20180207,   88,    0
105116,20180208,   76,    0
105116,20180209,   73,    0
105116,20180210,   72,    0
105116,20180211,   82,    0
105116,20180212,   67,    0
105116,20180213,   70,    0
105116,20180214,   85,    0
105116,20180215,   93,    0
105116,20180216,   94,    0
105116,20180217,   86,    0
105116,20180218,   73,    0
105116,20180219,   72,    0
105116,20180220,   68,    0
105116,20180221,   62,    0
105116,20180222,   68,    0
105116,20180223,   69,    0
105116,20180224,   70,    0
105116,20180225,   58,    0
105116,20180226,   49,    0
105116,20180227,   49,    0
105116,20180228,   59,    0
105116,20180301,   89,    0
105116,20180302,   90,    0
105116,20180303,   97,    0
105116,20180304,   94,    0
105116,20180305,   92,    0
105116,20180306,   95,    0
105116,20180307,   77,    0
105116,20180308,   67,    0
105116,20180309,   54,    0
105116,20180310,   93,    0
105116,20180311,   98,    0
105116,20180312,   82,    0
105116,20180313,   78,    0
105116,20180314,   79,    0
105116,20180315,   93,    0
105116,20180316,   80,    0
105116,20180317,   88,    0
105116,20180318,   85,    0
105116,20180319,   77,    0
105116,20180320,   62,    0
105116,20180321,   54,    0
105116,20180322,   52,    0
105116,20180323,   65,    0
105116,20180324,   64,    0
105116,20180325,   68,    0
105116,20180326,   69,    0
105116,20180327,   75,    0
105116,20180328,   87,    0
105116,20180329,   73,    0
105116,20180330,   92,    0
105116,20180331,   85,    0
105116,20180401,   73,    0
105116,20180402,   70,    0
105116,20180403,   60,    0
105116,20180404,   83,    0
105116,20180405,   68,    0
105116,20180406,   70,    0
105116,20180407,   65,    0
105116,20180408,   65,    0
105116,20180409,   70,    0
105116,20180410,   83,    0
105116,20180411,   77,    0
105116,20180412,   62,    0
105116,20180413,   60,    0
105116,20180414,   60,    0
105116,20180415,   63,    0
105116,20180416,   68,    0
105116,20180417,   64,    0
105116,20180418,   62,    0
105116,20180419,   59,    0
105116,20180420,   55,    0
105116,20180421,   57,    0
105116,20180422,   50,    0
105116,20180423,   58,    0
105116,20180424,   65,    0
105116,20180425,   56,    0
105116,20180426,   55,    0
105116,20180427,   55,    0
105116,20180428,   62,    0
105116,20180429,   75,    0
105116,20180430,   61,    0
105116,20180501,   73,    0
105116,20180502,   72,    0
105116,20180503,   71,    0
105116,20180504,   70,    0
105116,20180505,   70,    0
105116,20180506,   70,    0
105116,20180507,   62,    0
105116,20180508,   64,    0
105116,20180509,   88,    0
105116,20180510,   88,    0
105116,20180511,   76,    0
105116,20180512,   71,    0
105116,20180513,   89,    0
105116,20180514,   79,    0
105116,20180515,   92,    0
105116,20180516,   91,    0
105116,20180517,   75,    0
105116,20180518,   74,    0
105116,20180519,   69,    0
105116,20180520,   74,    0
105116,20180521,   68,    0
105116,20180522,   74,    0
105116,20180523,   88,    0
105116,20180524,   66,    0
105116,20180525,   65,    0
105116,20180526,   69,    0
105116,20180527,   75,    0
105116,20180528,   80,    0
105116,20180529,   78,    0
105116,20180530,   83,    0
105116,20180531,   86,    0
105116,20180601,   80,    0
105116,20180602,   72,    0
105116,20180603,   76,    0
105116,20180604,   85,    0
105116,20180605,   79,    0
105116,20180606,   79,    0
105116,20180607,   75,    0
105116,20180608,   82,    0
105116,20180609,   74,    0
105116,20180610,   66,    0
105116,20180611,   80,    0
105116,20180612,   85,    0
105116,20180613,   82,    0
105116,20180614,   66,    0
105116,20180615,   64,    0
105116,20180616,   64,    0
105116,20180617,   64,    0
105116,20180618,   59,    0
105116,20180619,   66,    0
105116,20180620,   65,    0
105116,20180621,   60,    0
105116,20180622,   49,    0
105116,20180623,   48,    0
105116,20180624,   69,    0
105116,20180625,   59,    0
105116,20180626,   54,    0
105116,20180627,   54,    0
105116,20180628,   51,    0
105116,20180629,   64,    0
105116,20180630,   63,    0
105116,20180701,   60,    0
105116,20180702,   55,    0
105116,20180703,   75,    0
105116,20180704,   66,    0
105116,20180705,   75,    0
105116,20180706,   79,    0
105116,20180707,   65,    0
105116,20180708,   60,    0
105116,20180709,   56,    0
105116,20180710,   55,    0
105116,20180711,   57,    0
105116,20180712,   58,    0
105116,20180713,   56,    0
105116,20180714,   63,    0
105116,20180715,   70,    0
105116,20180716,   61,    0
105116,20180717,   55,    0
105116,20180718,   58,    0
105116,20180719,   55,    0
105116,20180720,   69,    0
105116,20180721,   74,    0
105116,20180722,   61,    0
105116,20180723,   61,    0
105116,20180724,   59,    0
105116,20180725,   60,    0
105116,20180726,   59,    0
105116,20180727,   56,    0
105116,20180728,   86,    0
105116,20180729,   72,    0
105116,20180730,   56,    0
105116,20180731,   61,    0
105116,20180801,   65,    0
105116,20180802,   64,    0
105116,20180803,   60,    0
105116,20180804,   61,    0
105116,20180805,   57,    0
105116,20180806,   64,    0
105116,20180807,   64,    0
105116,20180808,   64,    0
105116,20180809,   86,    0
105116,20180810,   62,    0
105116,20180811,   61,    0
105116,20180812,   56,    0
105116,20180813,   73,    0
105116,20180814,   76,    0
105116,20180815,   68,    0
105116,20180816,   67,    0
105116,20180817,   69,    0
105116,20180818,   71,    0
105116,20180819,   67,    0
105116,20180820,   59,    0
105116,20180821,   65,    0
105116,20180822,   62,    0
105116,20180823,   63,    0
105116,20180824,   64,    0
105116,20180825,   62,    0
105116,20180826,   56,    0
105116,20180827,   58,    0
105116,20180828,   66,    0
105116,20180829,   71,    0
105116,20180830,   67,    0
105116,20180831,   73,    0
105116,20180901,   69,    0
105116,20180902,   67,    0
105116,20180903,   74,    0
105116,20180904,   71,    0
105116,20180905,   66,    0
105116,20180906,   89,    0
105116,20180907,   72,    0
105116,20180908,   72,    0
105116,20180909,   71,    0
105116,20180910,   63,    0
105116,20180911,   59,    0
105116,20180912,   56,    0
105116,20180913,   70,    0
105116,20180914,   71,    0
105116,20180915,   63,    0
105116,20180916,   70,    0
105116,20180917,   66,    0
105116,20180918,   64,    0
105116,20180919,   69,    0
105116,20180920,   67,    0
105116,20180921,   62,    0
105116,20180922,   55,    0
105116,20180923,   55,    0
105116,20180924,   58,    0
105116,20180925,   52,    0
105116,20180926,   66,    0
105116,20180927,   73,    0
105116,20180928,   67,    0
105116,20180929,   69,    0
105116,20180930,   82,    0
105116,20181001,   76,    0
105116,20181002,   63,    0
105116,20181003,   70,    0
105116,20181004,   73,    0
105116,20181005,   77,    0
105116,20181006,   68,    0
105116,20181007,   77,    0
105116,20181008,   80,    0
105116,20181009,   82,    0
105116,20181010,   85,    0
105116,20181011,   78,    0
105116,20181012,   76,    0
105116,20181013,   77,    0
105116,20181014,   78,    0
105116,20181015,   68,    0
105116,20181016,   63,    0
105116,20181017,   70,    0
105116,20181018,   70,    0
105116,20181019,   80,    0
105116,20181020,   83,    0
105116,20181021,   75,    0
105116,20181022,   59,    0
105116,20181023,   65,    0
105116,20181024,   67,    0
105116,20181025,   80,    0
105116,20181026,   78,    0
105116,20181027,   84,    0
105116,20181028,   83,    0
105116,20181029,   86,    0
105116,20181030,   80,    0
105116,20181031,   84,    0
105116,20181101,   88,    0
105116,20181102,   86,    0
105116,20181103,   76,    0
105116,20181104,   83,    0
105116,20181105,   92,    0
105116,20181106,   94,    0
105116,20181107,   96,    0
105116,20181108,   91,    0
105116,20181109,   91,    0
105116,20181110,   95,    0
105116,20181111,   94,    0
105116,20181112,   97,    0
105116,20181113,   96,    0
105116,20181114,   88,    0
105116,20181115,   87,    0
105116,20181116,   87,    0
105116,20181117,   81,    0
105116,20181118,   72,    0
105116,20181119,   80,    0
105116,20181120,   87,    0
105116,20181121,   92,    0
105116,20181122,   92,    0
105116,20181123,   93,    0
105116,20181124,   91,    0
105116,20181125,   94,    0
105116,20181126,   92,    0
105116,20181127,   87,    0
105116,20181128,   91,    0
105116,20181129,   92,    0
105116,20181130,   88,    0
105116,20181201,   89,    0
105116,20181202,   91,    0
105116,20181203,   86,    0
105116,20181204,   84,    0
105116,20181205,   95,    0
105116,20181206,   94,    0
105116,20181207,   83,    0
105116,20181208,   78,    0
105116,20181209,   75,    0
105116,20181210,   89,    0
105116,20181211,   85,    0
105116,20181212,   83,    0
105116,20181213,   67,    0
105116,20181214,   74,    0
105116,20181215,   75,    0
105116,20181216,   97,    0
105116,20181217,   90,    0
105116,20181218,   88,    0
105116,20181219,   93,    0
105116,20181220,   89,    0
105116,20181221,   87,    0
105116,20181222,   91,    0
105116,20181223,   92,    0
105116,20181224,   88,    0
105116,20181225,   83,    0
105116,20181226,   84,    0
105116,20181227,   89,    0
105116,20181228,   92,    0
105116,20181229,   83,    0
105116,20181230,   85,    0
105116,20181231,   90,    0
105116,20190101,   83,    0
105116,20190102,   66,    0
105116,20190103,   52,    0
105116,20190104,   61,    0
105116,20190105,   81,    0
105116,20190106,   75,    0
105116,20190107,   71,    0
105116,20190108,   84,    0
105116,20190109,   87,    0
105116,20190110,   72,    0
105116,20190111,   69,    0
105116,20190112,   81,    0
105116,20190113,   92,    0
105116,20190114,   79,    0
105116,20190115,   87,    0
105116,20190116,   79,    0
105116,20190117,   80,    0
105116,20190118,   76,    0
105116,20190119,   77,    0
105116,20190120,   84,    0
105116,20190121,   82,    0
105116,20190122,   78,    0
105116,20190123,   90,    0
105116,20190124,   68,    0
105116,20190125,   67,    0
105116,20190126,   72,    0
105116,20190127,   80,    0
105116,20190128,   77,    0
105116,20190129,   82,    0
105116,20190130,   74,    0
105116,20190131,   90,    0
105116,20190201,   96,    0
105116,20190202,   98,    0
105116,20190203,   84,    0
105116,20190204,   73,    0
105116,20190205,   84,    0
105116,20190206,   89,    0
105116,20190207,   92,    0
105116,20190208,   83,    0
105116,20190209,   63,    0
105116,20190210,   65,    0
105116,20190211,   87,    0
105116,20190212,   82,    0
105116,20190213,   77,    0
105116,20190214,   79,    0
105116,20190215,   76,    0
105116,20190216,   77,    0
105116,20190217,   74,    0
105116,20190218,   72,    0
105116,20190219,   77,    0
105116,20190220,   73,    0
105116,20190221,   72,    0
105116,20190222,   68,    0
105116,20190223,   70,    0
105116,20190224,   64,    0
105116,20190225,   67,    0
105116,20190226,   72,    0
105116,20190227,   69,    0
105116,20190228,   60,    0
105116,20190301,   75,    0
105116,20190302,   85,    0
105116,20190303,   70,    0
105116,20190304,   51,    0
105116,20190305,   53,    0
105116,20190306,   61,    0
105116,20190307,   65,    0
105116,20190308,   61,    0
105116,20190309,   79,    0
105116,20190310,   72,    0
105116,20190311,   70,    0
105116,20190312,   61,    0
105116,20190313,   70,    0
105116,20190314,   87,    0
105116,20190315,   81,    0
105116,20190316,   69,    0
105116,20190317,   62,    0
105116,20190318,   68,    0
105116,20190319,   63,    0
105116,20190320,   49,    0
105116,20190321,   59,    0
105116,20190322,   62,    0
105116,20190323,   57,    0
105116,20190324,   56,    0
105116,20190325,   57,    0
105116,20190326,   52,    0
105116,20190327,   50,    0
105116,20190328,   57,    0
105116,20190329,   62,    0
105116,20190330,   57,    0
105116,20190331,   55,    0
105116,20190401,   57,    0
105116,20190402,   52,    0
105116,20190403,   85,    0
105116,20190404,   90,    0
105116,20190405,   77,    0
105116,20190406,   70,    0
105116,20190407,   77,    0
105116,20190408,   68,    0
105116,20190409,   68,    0
105116,20190410,   68,    0
105116,20190411,   67,    0
105116,20190412,   56,    0
105116,20190413,   58,    0
105116,20190414,   53,    0
105116,20190415,   63,    0
105116,20190416,   76,    0
105116,20190417,   70,    0
105116,20190418,   59,    0
105116,20190419,   56,    0
105116,20190420,   52,    0
105116,20190421,   57,    0
105116,20190422,   50,    0
105116,20190423,   44,    0
105116,20190424,   72,    0
105116,20190425,   73,    0
105116,20190426,   77,    0
105116,20190427,   75,    0
105116,20190428,   82,    0
105116,20190429,   68,    0
105116,20190430,   66,    0
105116,20190501,   67,    0
105116,20190502,   78,    0
105116,20190503,   70,    0
105116,20190504,   74,    0
105116,20190505,   59,    0
105116,20190506,   54,    0
105116,20190507,   56,    0
105116,20190508,   85,    0
105116,20190509,   83,    0
105116,20190510,   72,    0
105116,20190511,   73,    0
105116,20190512,   60,    0
105116,20190513,   52,    0
105116,20190514,   43,    0
105116,20190515,   53,    0
105116,20190516,   63,    0
105116,20190517,   79,    0
105116,20190518,   78,    0
105116,20190519,   79,    0
105116,20190520,   83,    0
105116,20190521,   71,    0
105116,20190522,   62,    0
105116,20190523,   60,    0
105116,20190524,   62,    0
105116,20190525,   76,    0
105116,20190526,   70,    0
105116,20190527,   62,    0
105116,20190528,   85,    0
105116,20190529,   74,    0
105116,20190530,   64,    0
105116,20190531,   60,    0
105116,20190601,   62,    0
105116,20190602,   60,    0
105116,20190603,   61,    0
105116,20190604,   58,    0
105116,20190605,   50,    0
105116,20190606,   70,    0
105116,20190607,   62,    0
105116,20190608,   45,    0
105116,20190609,   87,    0
105116,20190610,   95,    0
105116,20190611,   93,    0
105116,20190612,   63,    0
105116,20190613,   52,    0
105116,20190614,   79,    0
105116,20190615,   84,    0
105116,20190616,   72,    0
105116,20190617,   69,    0
105116,20190618,   62,    0
105116,20190619,   52,    0
105116,20190620,   72,    0
105116,20190621,   80,    0
105116,20190622,   78,    0
105116,20190623,   71,    0
105116,20190624,   70,    0
105116,20190625,   67,    0
105116,20190626,   68,    0
105116,20190627,   65,    0
105116,20190628,   66,    0
105116,20190629,   60,    0
105116,20190630,   63,    0
105116,20190701,   56,    0
105116,20190702,   62,    0
105116,20190703,   71,    0
105116,20190704,   71,    0
105116,20190705,   63,    0
105116,20190706,   68,    0
105116,20190707,   59,    0
105116,20190708,   58,    0
105116,20190709,   60,    0
105116,20190710,   50,    0
105116,20190711,   61,    0
105116,20190712,   55,    0
105116,20190713,   52,    0
105116,20190714,   57,    0
105116,20190715,   65,    0
105116,20190716,   55,    0
105116,20190717,   47,    0
105116,20190718,   48,    0
105116,20190719,   50,    0
105116,20190720,   50,    0
105116,20190721,   56,    0
105116,20190722,   55,    0
105116,20190723,   55,    0
105116,20190724,   51,    0
105116,20190725,   58,    0
105116,20190726,   67,    0
105116,20190727,   82,    0
105116,20190728,   83,    0
105116,20190729,   71,    0
105116,20190730,   68,    0
105116,20190731,   59,    0
105116,20190801,   63,    0
105116,20190802,   72,    0
105116,20190803,   62,    0
105116,20190804,   60,    0
105116,20190805,   55,    0
105116,20190806,   67,    0
105116,20190807,   87,    0
105116,20190808,   74,    0
105116,20190809,   63,    0
105116,20190810,   73,    0
105116,20190811,   78,    0
105116,20190812,   72,    0
105116,20190813,   63,    0
105116,20190814,   60,    0
105116,20190815,   61,    0
105116,20190816,   62,    0
105116,20190817,   50,    0
105116,20190818,   51,    0
105116,20190819,   83,    0
105116,20190820,   93,    0
105116,20190821,   72,    0
105116,20190822,   75,    0
105116,20190823,   80,    0
105116,20190824,   77,    0
105116,20190825,   70,    0
105116,20190826,   68,    0
105116,20190827,   74,    0
105116,20190828,   72,    0
105116,20190829,   72,    0
105116,20190830,   73,    0
105116,20190831,   64,    0
105116,20190901,   64,    0
105116,20190902,   70,    0
105116,20190903,   65,    0
105116,20190904,   60,    0
105116,20190905,   71,    0
105116,20190906,   63,    0
105116,20190907,   59,    0
105116,20190908,   71,    0
105116,20190909,   67,    0
105116,20190910,   65,    0
105116,20190911,   73,    0
105116,20190912,   69,    0
105116,20190913,   69,    0
105116,20190914,   76,    0
105116,20190915,   75,    0
105116,20190916,   70,    0
105116,20190917,   61,    0
105116,20190918,   63,    0
105116,20190919,   50,    0
105116,20190920,   63,    0
105116,20190921,   73,    0
105116,20190922,   74,    0
105116,20190923,   74,    0
105116,20190924,   82,    0
105116,20190925,   74,    0
105116,20190926,   79,    0
105116,20190927,   64,    0
105116,20190928,   58,    0
105116,20190929,   56,    0
105116,20190930,   55,    0
105116,20191001,   69,    0
105116,20191002,   69,    0
105116,20191003,   68,    0
105116,20191004,   77,    0
105116,20191005,   78,    0
105116,20191006,   84,    0
105116,20191007,   77,    0
105116,20191008,   68,    0
105116,20191009,   75,    0
105116,20191010,   70,    0
